@relation 'activity_recognition_PAMS01-weka.filters.unsupervised.attribute.Remove-R1-2,6-8-weka.filters.unsupervised.attribute.Remove-R7-9-weka.filters.unsupervised.attribute.Remove-R10-12-weka.filters.unsupervised.attribute.Remove-R13-15-weka.filters.unsupervised.attribute.Remove-R16-18-weka.filters.unsupervised.attribute.Remove-R25-27-weka.filters.unsupervised.attribute.Remove-R34-36-weka.filters.unsupervised.attribute.Remove-R19-21,36-37,39-44-weka.filters.unsupervised.attribute.Remove-R66-68-weka.filters.unsupervised.attribute.Remove-R64-90-weka.filters.unsupervised.attribute.Remove-R33-weka.filters.unsupervised.attribute.Remove-R43-56'

@attribute accX0 numeric
@attribute accy0 numeric
@attribute accz0 numeric
@attribute accX1 numeric
@attribute accy1 numeric
@attribute accz1 numeric
@attribute accX2 numeric
@attribute accy2 numeric
@attribute accz2 numeric
@attribute accX3 numeric
@attribute accy3 numeric
@attribute accz3 numeric
@attribute accX4 numeric
@attribute accy4 numeric
@attribute accz4 numeric
@attribute accX5 numeric
@attribute accy5 numeric
@attribute accz5 numeric
@attribute accX6 numeric
@attribute accy6 numeric
@attribute accz6 numeric
@attribute accX7 numeric
@attribute accy7 numeric
@attribute accz7 numeric
@attribute gyrox7 numeric
@attribute gyroy7 numeric
@attribute gyroz7 numeric
@attribute accX8 numeric
@attribute accy8 numeric
@attribute accz8 numeric
@attribute accX9 numeric
@attribute accy9 numeric
@attribute CentroidAccX numeric
@attribute CentroidAccY numeric
@attribute CentroidAccZ numeric
@attribute CentroidGyroX numeric
@attribute CentroidGyroY numeric
@attribute CentroidGyroZ numeric
@attribute stdx numeric
@attribute stdy numeric
@attribute stdz numeric
@attribute Realstddev numeric
@attribute maxaccx numeric
@attribute maxaccy numeric
@attribute maxaccz numeric
@attribute maxgyrox numeric
@attribute maxgyroy numeric
@attribute maxgyroz numeric
@attribute class {Sitting,Standing,Running,Walking,DownStairs,UpStairs}

@data
-0.07661,-1.3228,9.40383,-0.09697,-1.31322,9.39066,-0.10894,-1.30424,9.40263,-0.10953,-1.31202,9.39066,-0.10534,-1.33058,9.414,-0.11253,-1.30783,9.40323,-0.09397,-1.3234,9.42657,-0.10415,-1.32818,9.40981,-0.03176,-0.01588,-0.00367,-0.09517,-1.30604,9.40802,-0.09337,-1.29287,-0.099658,-1.314118,9.405144,-0.031611,-0.018815,0.000916,0.001032,0.001289,0.001009,0.018249,-0.07661,-1.29287,9.42657,-0.02871,-0.01313,0.01038,Sitting
-0.27294,0.39983,9.66779,-0.40223,0.29449,9.86052,-0.25019,0.39025,9.70609,-0.51236,0.36751,9.60314,-0.34596,0.33758,9.68694,-0.23463,0.41899,9.68694,-0.2885,0.44293,9.73482,-0.30406,0.43574,9.64863,0.00213,0.01172,-0.00213,-0.23224,0.40582,9.61631,-0.32441,0.34955,-0.316752,0.384269,9.691847,0.000534,0.013529,-0.003836,0.067676,0.019765,0.046808,0.115866,-0.23224,0.44293,9.86052,0.00959,0.05113,0.01065,Sitting
-0.61351,-1.31322,9.51575,-0.58957,-1.31502,9.52354,-0.61112,-1.31142,9.51815,-0.60154,-1.29646,9.51755,-0.59675,-1.30544,9.47864,-0.61711,-1.33716,9.53551,-0.63147,-1.32818,9.48822,-0.5776,-1.31741,9.51396,-0.011,-0.00336,0,-0.61711,-1.30245,9.50917,-0.58419,-1.30005,-0.603997,-1.312681,9.514198,-0.017257,-0.015425,-0.001223,0.002596,0.001449,0.00328,0.027064,-0.5776,-1.29646,9.54149,-0.011,0.00305,0.01069,Sitting
0.20411,-1.17795,9.48643,0.19273,-1.18094,9.47386,0.21129,-1.1546,9.47086,0.2065,-1.19231,9.48643,0.21608,-1.17675,9.47086,0.2059,-1.15341,9.48942,0.15502,-1.17735,9.48044,0.20411,-1.16298,9.46787,-0.02352,-0.01558,-0.00916,0.18495,-1.21625,9.46967,0.17478,-1.18932,0.195547,-1.178186,9.477089,-0.027123,-0.017135,-0.000275,0.003237,0.003184,0.00057,0.026441,0.21608,-1.15341,9.48942,-0.02352,-0.00672,0.01069,Sitting
0.20411,-1.17795,9.48643,0.23224,-1.14024,9.48044,0.21069,-1.18752,9.49002,0.24002,-1.15879,9.48583,0.19632,-1.19351,9.47984,0.19872,-1.18932,9.47805,0.23762,-1.14622,9.44273,0.18794,-1.21087,9.48463,-0.02443,-0.01649,-0.01038,0.22146,-1.10014,9.47206,0.25917,-1.17196,0.218829,-1.167652,9.479244,-0.027213,-0.015668,0.000002,0.004764,0.009372,0.001802,0.039923,0.25917,-1.10014,9.49241,-0.02443,-0.00672,0.01069,Sitting
0.28132,-1.18693,9.46248,0.27713,-1.22763,9.44632,0.2873,-1.18812,9.43914,0.25678,-1.24498,9.44273,0.30406,-1.21027,9.44273,0.22386,-1.22224,9.4152,0.29209,-1.21566,9.42777,0.30885,-1.21386,9.44333,-0.03054,0.00305,-0.00367,0.2885,-1.21685,9.45889,0.29748,-1.20728,0.281737,-1.213382,9.441893,-0.028038,-0.008186,0.000856,0.005659,0.002682,0.001658,0.031621,0.30885,-1.18693,9.46248,-0.0226,0.00397,0.01069,Sitting
0.28132,-1.18693,9.46248,0.32142,-1.28628,9.43016,0.2873,-1.18812,9.43914,0.25678,-1.24498,9.44273,0.30406,-1.21027,9.44273,0.22386,-1.22224,9.4152,0.29209,-1.21566,9.42777,0.30885,-1.21386,9.44333,-0.03054,0.00305,-0.00367,0.2885,-1.21685,9.45889,0.29748,-1.20728,0.286166,-1.219247,9.440277,-0.028251,-0.010293,0.002261,0.007016,0.007449,0.00175,0.040268,0.32142,-1.18693,9.46248,-0.0226,0.00305,0.01069,Sitting
0.28132,-1.18693,9.46248,0.32142,-1.28628,9.43016,0.25199,-1.21027,9.44692,0.30167,-1.25217,9.46009,0.30406,-1.21027,9.44273,0.22386,-1.22224,9.4152,0.29209,-1.21566,9.42777,0.30885,-1.21386,9.44333,-0.03054,0.00305,-0.00367,0.2885,-1.21685,9.45889,0.29748,-1.20728,0.287124,-1.222181,9.442791,-0.02813,-0.009987,0.002321,0.007551,0.006897,0.002116,0.040698,0.32142,-1.18693,9.46248,-0.0226,0.00305,0.01069,Sitting
0.28132,-1.18693,9.46248,0.32142,-1.28628,9.43016,0.25199,-1.21027,9.44692,0.30167,-1.25217,9.46009,0.27414,-1.20069,9.46667,0.25558,-1.25456,9.4577,0.29209,-1.21566,9.42777,0.30885,-1.21386,9.44333,-0.03054,0.00305,-0.00367,0.2885,-1.21685,9.45889,0.29748,-1.20728,0.287304,-1.224455,9.449435,-0.028589,-0.011544,0.002505,0.004425,0.008213,0.001706,0.037873,0.32142,-1.18693,9.46667,-0.02505,0.00305,0.01069,Sitting
0.66858,-1.20967,9.39006,0.50697,-1.22284,9.37569,0.62309,-1.27611,9.39545,0.55186,-1.18693,9.38886,0.58778,-1.25456,9.39604,0.57221,-1.20548,9.40083,0.59077,-1.24259,9.37569,0.55785,-1.20728,9.40023,-0.02841,-0.01833,0.00397,0.6207,-1.31023,9.39964,0.48004,-1.17735,0.575985,-1.229304,9.393769,-0.030971,-0.01735,0.001831,0.028044,0.015529,0.001285,0.066976,0.66858,-1.17735,9.4152,-0.02291,-0.00428,0.01069,Sitting
-0.02574,-1.1546,9.4966,0.0012,-1.17495,9.43734,-0.00718,-1.14982,9.4577,-0.00359,-1.14982,9.46069,-0.02215,-1.16238,9.43136,-0.01915,-1.18992,9.47505,0.02035,-1.1546,9.46667,0.00599,-1.12887,9.45051,-0.02871,-0.01405,-0.00367,-0.01975,-1.18393,9.47805,0.01556,-1.18094,-0.005446,-1.162983,9.459371,-0.027887,-0.014662,0.000427,0.002371,0.003281,0.003772,0.0307,0.02035,-1.12887,9.4966,-0.0223,-0.00336,0.01069,Sitting
-0.00718,-1.32818,9.45051,0.02334,-1.26294,9.46667,-0.07721,-1.3204,9.42837,0.04968,-1.31741,9.43196,-0.02574,-1.31023,9.42537,0.05447,-1.26773,9.40622,0.01676,-1.31681,9.46607,0.01437,-1.22823,9.42896,-0.02841,-0.01772,0.00183,0.01197,-1.3228,9.38228,0.03232,-1.28209,0.009278,-1.295682,9.432016,-0.028346,-0.014876,-0.001283,0.01347,0.01012,0.005912,0.054316,0.05447,-1.22823,9.46667,-0.02413,0.00672,0.01069,Sitting
0.0838,-1.17136,9.4146,0.06105,-1.30005,9.46248,0.14066,-1.26893,9.48343,0.09098,-1.23242,9.46069,0.0838,-1.27012,9.45829,-0.01556,-1.3198,9.42238,0.07123,-1.26115,9.42178,0.09397,-1.25755,9.41759,-0.02993,0.00672,-0.00336,0.06644,-1.27431,9.42777,0.10953,-1.29287,0.07859,-1.264856,9.44692,-0.028802,-0.016098,-0.001313,0.014628,0.015037,0.008237,0.061565,0.14066,-1.17136,9.50019,-0.01955,0.00672,0.01069,Sitting
-0.06704,1.85311,9.30028,-0.11971,1.89381,9.32242,-0.17238,1.90698,9.29968,-0.13767,1.90159,9.36073,-0.082,1.92374,9.36312,-0.13886,1.89142,9.32542,-0.09697,1.93631,9.34337,-0.00898,1.92135,9.36612,-0.0226,0.00764,-0.00183,-0.19812,1.95008,9.27454,0.14664,2.02968,-0.087509,1.920807,9.33206,-0.024343,-0.008858,0.001131,0.087159,0.019695,0.009658,0.107941,0.14664,2.02968,9.36612,-0.02107,0.01802,0.011,Sitting
0.36931,-1.24618,9.45171,0.29688,-1.20189,9.46069,0.35733,-1.21985,9.46548,0.26217,-1.20787,9.43615,0.32501,-1.28389,9.48702,0.3316,-1.18752,9.47685,0.31065,-1.25097,9.43256,0.29688,-1.19531,9.46248,-0.03451,-0.00397,0.00244,0.34297,-1.20428,9.46548,0.2885,-1.19351,0.31813,-1.219127,9.456738,-0.027397,-0.01573,0.000915,0.00997,0.008807,0.003328,0.047017,0.36931,-1.18752,9.48702,-0.02138,0.00641,0.011,Sitting
0.2909,-1.22164,9.45949,0.29688,-1.20189,9.46069,0.35733,-1.21985,9.46548,0.26217,-1.20787,9.43615,0.32501,-1.28389,9.48702,0.41779,-1.12527,9.46787,0.23343,-1.27671,9.44153,0.38008,-1.16418,9.4541,-0.03054,-0.00336,0.00031,0.30167,-1.18693,9.47864,0.3711,-1.22463,0.323636,-1.211286,9.460926,-0.026543,-0.01738,-0.000794,0.029626,0.020221,0.002109,0.072081,0.41779,-1.12527,9.48702,-0.02138,0.00183,0.011,Sitting
0.39325,-1.1989,9.44273,0.41958,-1.17196,9.47266,0.32561,-1.20728,9.47266,0.39983,-1.16598,9.42777,0.33698,-1.24199,9.44453,0.38906,-1.14563,9.44752,0.34716,-1.27312,9.43675,0.31903,-1.15161,9.46129,-0.03207,-0.00764,0.00458,0.42138,-1.18812,9.47805,0.33519,-1.17316,0.368707,-1.191775,9.455482,-0.025809,-0.018877,0.002352,0.014267,0.01459,0.002834,0.056296,0.42138,-1.14563,9.47805,-0.01924,0.00672,0.011,Sitting
0.32322,-1.21386,9.44632,0.35793,-1.19171,9.4541,0.31663,-1.30005,9.45949,0.38247,-1.1965,9.44812,0.31005,-1.22104,9.4553,0.33579,-1.24917,9.45949,0.36272,-1.25037,9.44393,0.34836,-1.18872,9.46428,-0.01863,-0.01833,-0.00458,0.37649,-1.23361,9.44872,0.34058,-1.2402,0.345424,-1.228523,9.454642,-0.027978,-0.01057,0.001101,0.005491,0.010418,0.000547,0.040566,0.38247,-1.18872,9.46667,-0.01863,0.01985,0.011,Sitting
0.3729,-1.26653,9.46607,0.35434,-1.17256,9.46727,0.33878,-1.20787,9.43794,0.3304,-1.18872,9.44453,0.32501,-1.1971,9.47146,0.29628,-1.19052,9.45889,0.3729,-1.22763,9.43854,0.37409,-1.17795,9.46248,-0.03146,-0.00977,-0.00672,0.32801,-1.28928,9.46548,0.33579,-1.20907,0.34285,-1.212723,9.456736,-0.02639,-0.015331,0.001924,0.005843,0.013151,0.001366,0.045122,0.37409,-1.17256,9.47146,-0.00428,0.01894,0.011,Sitting
0.34117,-1.24319,9.42717,0.38188,-1.18274,9.47086,0.35793,-1.21087,9.48044,0.37529,-1.21206,9.45889,0.31304,-1.26653,9.4553,0.40223,-1.18573,9.46248,0.35135,-1.19531,9.44513,0.3322,-1.24439,9.46009,-0.02291,-0.01283,-0.00641,0.3292,-1.25875,9.44333,0.35853,-1.18333,0.354282,-1.21829,9.457276,-0.027552,-0.016494,-0.002534,0.006531,0.009433,0.00215,0.042562,0.40223,-1.18274,9.48044,-0.02291,-0.00825,0.011,Sitting
0.59855,-1.25277,9.38707,0.64224,-1.28449,9.35474,0.68654,-1.18693,9.36731,0.55486,-1.28988,9.36911,0.61292,-1.29766,9.35714,0.54588,-1.26115,9.36672,0.62429,-1.24977,9.36253,0.56024,-1.26474,9.38108,-0.03024,0.01038,-0.00214,0.65422,-1.25935,9.37091,0.659,-1.25217,0.613874,-1.259891,9.371984,-0.032039,-0.018509,0.000274,0.021076,0.008492,0.001953,0.056143,0.68654,-1.18693,9.40323,-0.02657,0.01038,0.011,Sitting
-0.34417,-1.1157,9.41999,-0.39863,-1.12827,9.42537,-0.35195,-1.14084,9.44692,-0.39265,-1.13844,9.44812,-0.33339,-1.10014,9.41879,-0.38726,-1.16059,9.42537,-0.37469,-1.12408,9.46548,-0.37649,-1.15281,9.4541,-0.02566,-0.01741,-0.00733,-0.35733,-1.13545,9.47146,-0.34776,-1.11809,-0.366432,-1.131441,9.441594,-0.030758,-0.009375,-0.000275,0.004556,0.00293,0.003205,0.032696,-0.33339,-1.10014,9.47146,-0.02535,0.01283,0.011,Sitting
-0.01975,-1.17376,9.48702,-0.00359,-1.13725,9.46248,-0.00898,-1.12587,9.45351,-0.00718,-1.12108,9.45949,-0.0844,-1.21745,9.42298,0.05806,-1.09535,9.47805,-0.13168,-1.18992,9.47685,0.10235,-1.1145,9.46787,-0.03421,-0.03238,-0.00764,-0.10235,-1.20967,9.44393,0.05926,-1.10911,-0.013826,-1.149396,9.460808,-0.029932,-0.014692,0.000366,0.05092,0.017765,0.003089,0.08472,0.10235,-1.09535,9.48702,-0.02505,0.00092,0.011,Sitting
-0.26516,2.0626,9.32781,-0.26097,1.898,9.31584,-0.2891,2.1075,9.30866,-0.2472,1.91716,9.34277,-0.41719,1.96624,9.33918,-0.18675,1.92554,9.30147,-0.33938,1.90938,9.32482,-0.38188,1.92554,9.31823,-0.02443,-0.04123,0.0113,-0.36751,1.85251,9.34756,-0.27234,1.87346,-0.302748,1.943793,9.324996,-0.025685,-0.013622,-0.003634,0.045705,0.059355,0.001986,0.103463,-0.18675,2.1075,9.34756,-0.01161,0.05834,0.0113,Sitting
-0.11013,1.95068,9.35654,-0.44891,1.91835,9.30207,-0.30586,2.00275,9.32601,-0.27653,2.00634,9.31285,-0.36392,1.99796,9.31464,-0.36452,2.06141,9.30087,-0.36332,2.03806,9.2907,-0.34297,2.00036,9.30387,-0.02474,0.03757,-0.01527,-0.33938,1.90938,9.31404,-0.21249,2.01831,-0.312803,1.99036,9.311169,-0.025535,-0.012706,-0.001008,0.080484,0.021989,0.003407,0.102898,-0.11013,2.06141,9.35654,-0.01558,0.03757,0.0113,Sitting
-0.01257,0.69492,9.52773,0.02753,0.64643,9.59177,0.02933,0.67876,9.50678,-0.0006,0.63207,9.45231,0.01556,0.659,9.52054,0.08559,0.5369,9.71687,-0.03591,0.51894,9.89823,0.09936,0.55905,9.60135,-0.11606,-0.02932,0.0113,-0.06165,0.56623,9.56663,0.07302,0.56084,0.021966,0.605314,9.584948,-0.029413,-0.016524,0.003359,0.024814,0.036499,0.161174,0.14916,0.09936,0.69492,9.89823,0.01985,0.03543,0.0113,Sitting
-0.70449,-1.31681,9.53311,-0.62369,-1.26474,9.50079,-0.66499,-1.28449,9.51456,-0.65541,-1.2791,9.51097,-0.65062,-1.30484,9.50259,-0.63267,-1.27731,9.51875,-0.65841,-1.29766,9.51276,-0.65481,-1.25396,9.53311,-0.01466,-0.01772,0.00977,-0.67277,-1.2809,9.4972,-0.64344,-1.29706,-0.65613,-1.285687,9.511924,-0.01854,-0.008798,0.001129,0.004496,0.003191,0.001654,0.030563,-0.62369,-1.25396,9.53311,-0.01466,0.011,0.0113,Sitting
0.58658,-1.23541,9.36731,0.58,-1.3204,9.37988,0.63027,-1.19052,9.35893,0.4543,-1.239,9.38707,0.60214,-1.26593,9.39664,0.6183,-1.22942,9.38407,0.51296,-1.26234,9.3727,0.60394,-1.23122,9.36672,-0.03482,-0.01222,-0.00183,0.60932,-1.239,9.36971,0.57341,-1.22044,0.577122,-1.243368,9.375573,-0.032895,-0.013408,0.000031,0.026216,0.010565,0.001141,0.061581,0.63027,-1.19052,9.39664,-0.02627,0.00947,0.0113,Sitting
0.69971,-1.21925,9.36672,0.64165,-1.25516,9.40023,0.60513,-1.23242,9.3727,0.59616,-1.24858,9.37569,0.64105,-1.20907,9.35175,0.5782,-1.20967,9.35714,0.67935,-1.26953,9.3727,0.64524,-1.27372,9.38288,-0.03085,-0.02321,-0.00214,0.55785,-1.17555,9.37689,0.69192,-1.26653,0.633626,-1.235948,9.375334,-0.030879,-0.021808,-0.000275,0.02114,0.009371,0.002109,0.057113,0.69971,-1.17555,9.40023,-0.02566,-0.0113,0.0113,Sitting
0.69971,-1.21925,9.36672,0.64165,-1.25516,9.40023,0.62968,-1.22763,9.37689,0.63327,-1.24858,9.36791,0.64105,-1.20907,9.35175,0.5782,-1.20967,9.35714,0.67935,-1.26953,9.3727,0.64524,-1.27372,9.38288,-0.03085,-0.02321,-0.00214,0.55785,-1.17555,9.37689,0.69192,-1.26653,0.639792,-1.235469,9.374975,-0.030697,-0.022541,-0.000764,0.01856,0.009425,0.002158,0.054902,0.69971,-1.17555,9.40023,-0.02566,-0.01222,0.0113,Sitting
0.69971,-1.21925,9.36672,0.64165,-1.25516,9.40023,0.62968,-1.22763,9.37689,0.63327,-1.24858,9.36791,0.67217,-1.2396,9.3715,0.62189,-1.26414,9.37988,0.5788,-1.24917,9.38288,0.64524,-1.27372,9.38288,-0.03085,-0.02321,-0.00214,0.55785,-1.17555,9.37689,0.69192,-1.26653,0.637218,-1.241933,9.380242,-0.031277,-0.02019,0.00116,0.018222,0.007511,0.001116,0.051817,0.69971,-1.17555,9.40023,-0.02566,-0.01222,0.0113,Sitting
0.58419,-1.239,9.37928,0.64165,-1.25516,9.40023,0.62968,-1.22763,9.37689,0.63327,-1.24858,9.36791,0.67217,-1.2396,9.3715,0.62189,-1.26414,9.37988,0.5788,-1.24917,9.38288,0.64883,-1.1983,9.37928,-0.02871,-0.00733,-0.00489,0.64823,-1.25157,9.38467,0.67157,-1.21685,0.633028,-1.239,9.38018,-0.031552,-0.020404,0.002076,0.009034,0.003523,0.000669,0.036367,0.67217,-1.1983,9.40023,-0.02871,-0.00733,0.0113,Sitting
-0.09278,-1.29407,9.40682,-0.11911,-1.32459,9.4152,-0.11612,-1.30664,9.40203,-0.14066,-1.30604,9.42358,-0.11253,-1.29885,9.42238,-0.11851,-1.30544,9.40682,-0.14485,-1.30664,9.37091,-0.14245,-1.34794,9.40802,-0.03329,-0.01497,0.00244,-0.13767,-1.30304,9.39604,-0.12031,-1.33058,-0.124499,-1.312383,9.405084,-0.031977,-0.012341,0.001281,0.002473,0.002505,0.002054,0.026517,-0.09278,-1.29407,9.42358,-0.02718,0.00305,0.0113,Sitting
-0.10475,-1.29646,9.40861,-0.15383,-1.33596,9.39185,-0.11612,-1.30664,9.40203,-0.14066,-1.30604,9.42358,-0.11253,-1.29885,9.42238,-0.11851,-1.30544,9.40682,-0.14485,-1.30664,9.37091,-0.14245,-1.34794,9.40802,-0.03329,-0.01497,0.00244,-0.13767,-1.30304,9.39604,-0.12031,-1.33058,-0.129168,-1.313759,9.402928,-0.031671,-0.014418,0.000976,0.00247,0.002811,0.002089,0.027149,-0.10475,-1.29646,9.42358,-0.02718,0.00305,0.0113,Sitting
-0.10475,-1.29646,9.40861,-0.15383,-1.33596,9.39185,-0.12629,-1.31861,9.414,-0.14365,-1.3222,9.39425,-0.11253,-1.29885,9.42238,-0.11851,-1.30544,9.40682,-0.14485,-1.30664,9.37091,-0.14245,-1.34794,9.40802,-0.03329,-0.01497,0.00244,-0.13767,-1.30304,9.39604,-0.12031,-1.33058,-0.130484,-1.316572,9.401192,-0.030938,-0.013043,0.001251,0.002369,0.002716,0.00183,0.026296,-0.10475,-1.29646,9.42238,-0.02718,0.00305,0.0113,Sitting
0.02035,-1.31142,9.47146,-0.05746,-1.18812,9.43256,0.06225,-1.26833,9.42657,0.05986,-1.22224,9.43016,0.04609,-1.31621,9.44692,0.02394,-1.21745,9.40383,-0.00419,-1.34195,9.40383,0.0407,-1.22164,9.43256,-0.03757,-0.00794,-0.00183,0.00838,-1.37846,9.44034,-0.11672,-1.29227,0.00832,-1.275809,9.431001,-0.030604,-0.010384,-0.001802,0.028547,0.035038,0.003564,0.081945,0.06225,-1.18812,9.47146,-0.02016,0.02138,0.0113,Sitting
-0.43455,-0.56683,9.57441,-0.44652,-0.6213,9.55705,-0.42318,-0.59017,9.54568,-0.40342,-0.58059,9.55346,-0.43993,-0.59795,9.5379,-0.44412,-0.60693,9.54568,-0.44113,-0.56623,9.5804,-0.43754,-0.60992,9.51276,-0.02474,-0.01863,-0.00061,-0.4531,-0.61351,9.54748,-0.45011,-0.62549,-0.43736,-0.597892,9.552205,-0.021625,-0.015301,-0.003328,0.001922,0.004106,0.003407,0.030716,-0.40342,-0.56623,9.5804,-0.01741,-0.00183,0.01161,Sitting
-0.60873,-1.30185,9.49301,-0.65601,-1.30304,9.52234,-0.50218,-1.30963,9.5367,-0.62788,-1.31142,9.52713,-0.62608,-1.28628,9.50498,-0.59975,-1.29407,9.52952,-0.60154,-1.29826,9.51994,-0.56383,-1.29885,9.54089,-0.0171,-0.03512,0.00886,-0.61052,-1.31083,9.49899,-0.63746,-1.30903,-0.603398,-1.302326,9.519344,-0.017745,-0.02257,0.003117,0.016949,0.000608,0.002253,0.044509,-0.50218,-1.28628,9.54089,-0.01374,-0.00397,0.01161,Sitting
-0.6614,-1.25995,9.51216,-0.6608,-1.29885,9.51815,-0.6614,-1.27252,9.48882,-0.64165,-1.28868,9.55167,-0.66379,-1.27012,9.47745,-0.62189,-1.29407,9.48583,-0.65242,-1.27731,9.53611,-0.65062,-1.28628,9.51097,-0.02352,0.00153,-0.00397,-0.65122,-1.29466,9.47984,-0.65422,-1.2803,-0.651941,-1.282274,9.507017,-0.020648,-0.004856,0.002077,0.001414,0.001394,0.005404,0.028657,-0.62189,-1.25995,9.55167,-0.01527,0.02046,0.01161,Sitting
0.26875,-1.15281,9.49899,0.26336,-1.18693,9.48283,0.23942,-1.16777,9.48104,0.21069,-1.18094,9.4565,0.36332,-1.24798,9.4571,0.20949,-1.25815,9.47386,0.25678,-1.18393,9.46727,0.27892,-1.17436,9.48523,-0.02291,-0.02107,-0.00275,0.23343,-1.18154,9.46548,0.26995,-1.22224,0.259411,-1.195665,9.474216,-0.026328,-0.015728,0.000306,0.017339,0.011046,0.001587,0.054747,0.36332,-1.15281,9.49899,-0.02046,-0.00244,0.01161,Sitting
0.39804,-1.1959,9.45111,0.35973,-1.21386,9.46667,0.41599,-1.13186,9.43794,0.38307,-1.1965,9.4565,0.40522,-1.13066,9.44872,0.35853,-1.19531,9.46847,0.42557,-1.18573,9.47745,0.36691,-1.20668,9.46069,-0.02688,-0.01313,0.00153,0.42018,-1.157,9.4565,0.3699,-1.20009,0.390314,-1.181359,9.459072,-0.027917,-0.013621,0.000031,0.006039,0.008317,0.001174,0.039408,0.42557,-1.13066,9.47745,-0.02413,-0.00336,0.01161,Sitting
0.4148,-1.1564,9.4571,0.4118,-1.1959,9.47386,0.38786,-1.07919,9.44812,0.27593,-1.37846,9.4571,0.50159,-1.08397,9.50019,0.29628,-1.19052,9.45889,0.3729,-1.22763,9.43854,0.37409,-1.17795,9.46248,-0.03146,-0.00977,-0.00672,0.36871,-1.23481,9.47026,0.36033,-1.18453,0.376429,-1.190936,9.466434,-0.027458,-0.020921,0.002321,0.03538,0.063793,0.003553,0.101354,0.50159,-1.07919,9.50019,-0.00428,0.01558,0.01161,Sitting
0.34417,-1.24379,9.47745,0.37529,-1.13425,9.44812,0.36571,-1.23601,9.46009,0.26755,-1.32639,9.45351,0.44113,-1.08158,9.4577,0.32561,-1.27072,9.44513,0.52493,-1.12408,9.44812,0.23164,-1.28688,9.49241,-0.01405,-0.03085,0.01161,0.32022,-1.23062,9.44393,0.39085,-1.30304,0.35871,-1.223736,9.458715,-0.025412,-0.013593,0.001283,0.063024,0.061769,0.002148,0.112668,0.52493,-1.08158,9.49241,-0.01405,0.00702,0.01161,Sitting
0.24002,-1.35272,9.35834,0.35973,-1.24319,9.38467,0.28012,-1.31861,9.37629,0.27174,-1.28209,9.38348,0.25738,-1.30125,9.3727,0.28671,-1.2803,9.39425,0.30466,-1.28628,9.35774,0.24541,-1.29466,9.37091,-0.02779,-0.02382,-0.00031,0.31065,-1.29047,9.39365,0.27533,-1.31681,0.283175,-1.296638,9.377012,-0.032222,-0.019393,0.000367,0.011245,0.007541,0.001452,0.044987,0.35973,-1.24319,9.39425,-0.02749,-0.00977,0.01161,Sitting
0.26037,-1.2809,9.38587,0.35973,-1.24319,9.38467,0.28012,-1.31861,9.37629,0.27174,-1.28209,9.38348,0.25738,-1.30125,9.3727,0.28671,-1.2803,9.39425,0.25857,-1.30185,9.40263,0.28311,-1.29586,9.39185,-0.03482,-0.02718,0.00305,0.26276,-1.27671,9.36911,0.29329,-1.30364,0.281378,-1.28844,9.384911,-0.032528,-0.020097,0.000917,0.008291,0.003889,0.000937,0.036217,0.35973,-1.24319,9.40263,-0.02841,-0.00977,0.01161,Sitting
0.01197,-1.26593,9.43734,0.17358,-1.22284,9.41161,-0.0419,-1.25037,9.43375,0.05626,-1.4042,9.42657,-0.01496,-1.24858,9.43555,0.05746,-1.25636,9.43615,-0.03711,-1.38086,9.44872,0.082,-1.3228,9.4571,-0.02932,-0.01252,-0.011,0.05148,-1.25456,9.45171,0.00778,-1.37667,0.034656,-1.298317,9.439081,-0.029107,-0.016065,-0.001039,0.037521,0.039957,0.001716,0.088991,0.17358,-1.22284,9.4571,-0.02413,-0.00641,0.01161,Sitting
0.01197,-1.26593,9.43734,0.17358,-1.22284,9.41161,-0.0419,-1.25037,9.43375,0.05626,-1.4042,9.42657,-0.01496,-1.24858,9.43555,0.02813,-1.28209,9.43136,0.03053,-1.3611,9.42358,0.00359,-1.23242,9.43136,-0.03451,-0.01955,-0.0058,0.05148,-1.25456,9.45171,0.00778,-1.37667,0.030646,-1.289876,9.433514,-0.029015,-0.014875,-0.001221,0.030473,0.038618,0.001339,0.083923,0.17358,-1.22284,9.45231,-0.0226,0.01191,0.01161,Sitting
0.39265,4.60644,8.80109,0.38307,4.58729,8.94474,0.42138,4.58729,8.79151,0.34477,4.61602,8.88728,0.55545,4.54898,8.80109,0.4118,4.66391,8.78193,0.55545,4.55856,8.68616,0.4118,4.57771,8.86812,-0.00213,0.00532,-0.01278,0.52672,4.54898,8.74362,0.54588,4.51068,0.454897,4.580586,8.810663,0.000212,-0.003941,0.001596,0.059658,0.016335,0.048611,0.111626,0.55545,4.66391,8.94474,0.02236,0.00532,0.01171,Sitting
-0.1245,-1.50715,9.57322,-0.04429,-1.54187,9.66779,-0.06823,-1.66517,9.62349,-0.07901,-1.51433,9.60673,-0.03232,-1.58017,9.63068,-0.13408,-1.49997,9.5816,-0.09577,-1.47483,9.58758,-0.16999,-1.46166,9.663,0.01598,0.01704,-0.00639,-0.1245,-1.51314,9.56005,0.05986,-1.52391,-0.081283,-1.52822,9.613798,0.001279,0.010652,0.001065,0.038464,0.030602,0.012927,0.09055,0.05986,-1.46166,9.66779,0.01598,0.06605,0.01172,Sitting
