@relation 'activity_recognition_PAMS01-weka.filters.unsupervised.attribute.Remove-R1-67,80-89,98-127'

@attribute CentroidAccX numeric
@attribute CentroidAccY numeric
@attribute CentroidAccZ numeric
@attribute CentroidGyroX numeric
@attribute CentroidGyroY numeric
@attribute CentroidGyroZ numeric
@attribute stdx numeric
@attribute stdy numeric
@attribute stdz numeric
@attribute Realstddev numeric
@attribute RADII numeric
@attribute Density numeric
@attribute MeanMagnitude numeric
@attribute AbsoluteDiffrence numeric
@attribute maxaccx numeric
@attribute maxaccy numeric
@attribute maxaccz numeric
@attribute maxgyrox numeric
@attribute maxgyroy numeric
@attribute maxgyroz numeric
@attribute class {Sitting,Standing,Running,Walking,cycling,DownStairs,UpStairs}

@data
2.273174,9.337746,2.044469,0.370855,0.203357,-0.007513,27.241143,63.916045,130.30157,4.70594,9.568149,0.002727,10.415934,28.599881,5.73471,12.84908,11.56579,2.7492,1.9001,0.40073,Walking
1.931283,9.214207,1.666605,-0.454848,1.273136,0.491259,20.037318,151.374717,44.39536,4.645507,6.913658,0.007228,9.880279,32.809341,4.0893,15.51981,7.2682,1.43187,2.49752,1.90682,Walking
1.639969,9.302252,2.13521,0.203388,0.533469,0.335396,34.222383,93.900333,151.391199,5.286908,11.136565,0.001729,10.299034,34.665022,6.9773,13.30219,12.58333,2.37688,1.76754,1.23028,Walking
1.154963,9.456019,1.546955,-0.114873,0.034788,0.038392,22.453994,114.99505,58.242226,4.423701,7.01224,0.006927,10.022043,28.020899,3.06398,16.06988,6.59782,2.69514,3.06013,0.4386,Walking
0.832825,9.726325,0.738731,0.588171,-0.040928,0.182007,22.822275,132.468313,82.616414,4.877571,9.017341,0.003258,10.509011,26.78519,2.77548,15.45996,6.04775,3.79011,0.9276,0.52198,Walking
2.325548,8.919297,1.50326,-0.483622,0.462456,0.156444,22.927836,123.847807,111.04696,5.077623,10.263164,0.002209,9.804857,33.013665,4.05937,13.7894,10.08378,1.4169,3.6374,1.35307,Walking
0.83001,10.075937,2.270722,-0.070952,-0.168079,0.071258,17.599156,149.351204,179.307766,5.88437,11.362396,0.001628,11.082265,37.822912,3.06877,15.15829,13.13399,2.78707,1.4563,0.9502,Walking
1.786014,9.1006,1.322677,0.016036,0.00226,0.051557,32.84009,117.113263,40.318973,4.362022,7.395145,0.005906,9.717036,27.187171,3.81037,15.40609,5.7814,2.22691,1.23486,0.87415,Walking
1.381275,9.537781,1.616266,0.306317,-0.08827,0.087505,26.66459,48.824041,131.905162,4.554051,11.164547,0.001716,10.300925,23.669413,4.77224,12.45164,11.84651,2.13497,1.49815,0.44715,Walking
2.078167,10.039248,2.214335,-0.471985,0.575925,0.095969,22.276557,130.054876,114.786925,5.168349,9.277227,0.002991,10.911967,35.373231,4.64535,14.30117,10.90319,1.96638,1.34665,0.58277,Walking
1.230081,8.675809,3.05123,-0.131977,-0.181181,-0.069455,21.467219,146.79167,132.941081,5.488169,9.324263,0.002946,10.139633,29.536114,2.96881,13.52904,10.63145,2.57602,2.41842,0.67195,Walking
1.922904,9.131725,1.869871,-0.170003,-0.299935,-0.059497,10.548673,104.71698,131.895017,4.971526,8.946352,0.003336,10.223521,27.873552,3.74333,15.70477,10.66916,3.34754,1.05527,0.71502,Walking
1.428262,9.672875,0.315615,0.40195,0.146149,-0.113528,27.454954,140.569024,23.50317,4.376381,7.56096,0.005526,10.083644,29.127936,3.60926,17.10837,2.7258,2.59526,1.33321,0.4273,Walking
1.305618,8.87375,2.08499,0.158674,0.465938,0.143491,11.561789,139.969209,250.049129,6.337035,14.076957,0.000856,10.199667,36.212092,2.91614,14.62977,15.14333,2.9908,3.16001,0.60323,Walking
1.347339,9.99256,1.449629,-0.550939,-0.009957,-0.065486,15.701042,119.116716,70.765734,4.534132,6.688313,0.007983,10.511984,29.583723,3.58173,15.26304,8.04631,1.83076,2.39673,0.45418,Walking
0.928831,9.614994,1.15604,-0.051895,-0.274614,0.032894,17.917626,134.094186,26.551267,4.225672,6.853624,0.007419,9.948705,30.749843,2.74735,16.06869,5.02543,2.39123,0.84238,0.71074,Walking
1.712152,9.307939,1.733342,0.319606,-0.147829,-0.167256,8.786199,63.515219,47.23416,3.457392,6.019339,0.010952,9.885352,19.728389,3.92529,13.19445,7.08983,2.78738,0.99754,0.3769,Walking
1.469979,9.471761,1.521037,-0.578703,0.471618,-0.025229,37.146667,119.983622,101.055942,5.081203,8.846139,0.00345,10.220366,32.678764,5.37139,13.60445,8.99322,1.27488,1.74982,0.71532,Walking
1.986231,9.465417,0.878911,-0.283533,0.058918,0.050059,14.679297,105.953806,57.836759,4.224569,7.315806,0.0061,10.030343,25.669358,3.66852,13.793,7.80151,1.22937,2.17712,1.0571,Walking
2.083136,10.147882,2.943971,-0.434997,0.641163,-0.070952,5.373426,62.713432,231.322226,5.471829,10.993313,0.001798,11.460294,28.741651,3.56257,12.89756,13.57931,0.95875,3.21621,1.46821,Walking
1.185547,9.202415,2.812169,0.029687,-0.046641,0.031214,9.36771,98.028915,133.392302,4.907025,8.245421,0.004261,10.548645,23.399127,2.45525,13.45182,10.93013,2.56044,2.62886,1.22753,Walking
2.242469,9.58381,1.021246,0.453628,-0.248194,-0.036683,21.098925,109.160109,52.372329,4.273539,7.295161,0.006152,10.345405,22.616919,4.26407,14.95119,5.11342,3.38939,1.67805,1.14262,Walking
1.014004,8.609847,3.383307,-0.360654,0.621648,0.109559,15.757143,62.574785,141.133165,4.68471,8.815083,0.003487,9.935596,25.670049,3.08373,11.93689,11.27968,2.40834,3.15298,1.21837,Walking
1.835934,9.55149,1.453818,0.022509,-0.804906,0.130113,19.669456,102.046792,16.247974,3.714354,5.890231,0.011688,9.992529,26.12917,4.62979,15.05175,4.27185,2.41872,0.5846,1.27029,Walking
1.441669,9.544186,1.548689,0.120339,0.366947,0.141445,10.294053,73.992643,43.493262,3.574632,6.197163,0.010036,10.007369,23.898059,3.02627,13.47337,6.96413,1.872,1.49234,0.74556,Walking
0.300291,9.219593,2.730827,-0.461386,0.514349,-0.212094,13.032877,99.513027,135.707013,4.982499,7.993508,0.004676,10.422172,25.04476,3.11186,14.09706,10.64642,1.85001,2.13803,0.70738,Walking
0.598371,9.091981,2.511337,0.895773,-0.76914,-0.013746,15.1198,126.846514,32.069732,4.171763,6.969938,0.007054,9.946076,23.410274,2.9323,14.06953,5.68204,3.60655,0.72052,1.11819,Walking
2.306514,9.121072,0.813011,-0.15919,-0.071348,0.162522,26.777922,83.389312,15.125667,3.539674,6.270725,0.009687,9.654476,22.547344,4.51247,13.85824,2.9742,2.39093,1.10506,1.03389,Walking
2.162802,9.65821,1.099476,-0.468686,0.222325,-0.002412,19.800353,139.033309,33.075214,4.380741,6.577376,0.008394,10.17449,29.076799,4.03782,15.58745,4.33949,1.43859,1.19088,1.35856,Walking
2.086607,9.793124,0.891659,0.25983,0.072419,-0.0518,9.580642,69.420492,36.929874,3.404864,6.39933,0.009114,10.272084,20.575935,3.56975,13.36384,5.58088,1.96729,1.10628,0.72479,Walking
1.759977,9.112031,1.047225,-0.057635,-0.097982,0.251798,21.906402,118.409458,9.679653,3.872925,6.329805,0.009418,9.500413,27.06709,4.04321,14.39454,2.3128,2.57327,1.0794,1.49234,Walking
1.460164,10.597635,1.669297,-0.161299,-0.500299,0.187628,69.564454,209.31975,22.688203,5.491561,7.979286,0.004702,11.278348,41.293349,5.76165,17.28195,4.50948,3.49568,1.1582,0.70921,Walking
0.974618,9.993936,2.153943,0.550817,-0.254425,0.073,23.96501,70.633064,78.730281,4.163272,8.693138,0.003636,10.721509,22.3799,2.48099,13.79419,9.88985,2.54945,1.50303,0.56108,Walking
1.048063,8.950183,2.643976,-0.596449,0.614989,0.082283,19.938225,84.003956,225.256913,5.737587,10.84068,0.001875,10.160408,35.958461,3.90734,13.03044,12.9233,1.57298,3.33838,0.6243,Walking
1.550606,8.887575,3.161781,-0.207235,0.349081,0.265757,19.87501,52.112377,159.433424,4.810622,8.378431,0.004061,10.200253,26.861688,3.87083,12.61505,11.53945,2.45171,1.61452,1.16981,Walking
0.144312,8.732671,1.774641,0.798339,-0.391717,0.119668,8.731558,111.331688,44.563333,4.05742,7.965,0.004727,9.347593,22.740334,1.37248,16.1459,6.34643,2.9123,1.13926,1.03022,Walking
0.343209,8.906431,2.086068,-0.23668,-0.437959,0.234144,29.499983,147.792256,45.343397,4.718428,6.168463,0.010177,9.775025,29.705629,2.6432,14.71836,4.87998,4.44099,1.38392,1.06718,Walking
1.364216,9.202952,1.493443,0.146242,-0.584873,0.124497,39.954346,110.194966,34.048163,4.291823,6.812345,0.007555,9.733186,27.642466,6.15789,13.39316,4.68306,4.16824,1.45172,1.32497,Walking
2.202964,9.286569,2.376427,-0.300698,0.587714,0.131795,18.33767,65.435334,174.100434,5.078124,8.974119,0.003305,10.467559,28.474198,4.34607,13.03044,10.76194,1.54182,2.3949,0.78282,Walking
1.341293,8.728003,1.679712,0.03989,0.427575,0.125899,17.132298,120.71523,144.881899,5.317231,8.477535,0.00392,9.934371,28.917611,2.70246,14.56034,8.2989,2.56777,1.51036,0.93859,Walking
-0.062069,9.580637,2.031659,0.520672,-0.235153,0.217559,16.368703,122.379135,31.713819,4.1287,6.143192,0.010303,10.158373,25.541613,2.01293,15.53837,4.53821,3.87777,0.88637,1.43156,Walking
0.815225,8.787916,1.521036,0.278676,-0.245261,0.276815,10.882334,65.725791,58.154676,3.671005,6.230233,0.009877,9.350709,20.122131,2.81917,14.28081,7.17482,3.02164,1.13499,0.85796,Walking
1.57269,8.740153,3.002089,0.053726,0.282585,0.134756,29.24991,111.768989,247.585934,6.233818,13.286071,0.001018,10.3552,34.421732,4.61123,14.22874,15.66347,2.45812,2.78341,0.96975,Walking
0.882921,8.643186,1.774342,0.019366,0.068753,-0.016159,9.82332,65.174874,71.974653,3.833704,8.041464,0.004593,9.391863,19.4048,2.4762,13.44823,8.97347,2.04151,1.25991,0.68722,Walking
0.770155,9.246706,2.460282,0.311662,-0.288174,0.207419,18.553691,111.63443,41.524537,4.143823,5.760057,0.012498,10.094067,23.70755,3.04303,14.71357,5.94839,2.9969,0.79657,0.52046,Walking
1.309988,10.175297,2.798164,-0.01414,-0.826346,0.074525,34.436424,161.027995,19.069354,4.631779,7.422709,0.00584,10.833487,33.33715,4.2114,16.68998,4.85664,2.73943,0.98533,0.6918,Walking
1.110073,9.764032,0.671094,0.163346,0.291412,0.122754,20.520463,73.662194,128.13827,4.715092,10.050045,0.002353,10.447774,28.490195,3.14838,12.9233,10.28908,1.77853,2.6933,1.07268,Walking
1.107858,9.217079,2.281852,-0.275011,-0.306594,0.419634,24.603727,99.225835,69.848096,4.400882,5.669785,0.013105,10.093559,25.026506,3.86604,14.33169,7.39389,2.1701,1.25319,1.12277,Walking
2.294424,9.30333,1.537797,-0.255464,0.163681,0.141354,30.410896,85.865236,159.520009,5.25163,12.519413,0.001217,10.259228,31.587169,5.87118,13.5452,12.7605,1.71928,2.84297,1.10658,Walking
0.832943,8.591173,2.020107,0.506224,0.239428,0.340375,38.189065,78.318741,110.09277,4.760258,7.228257,0.006325,9.713687,22.365571,3.03585,14.42985,8.78373,3.57173,2.95567,0.81276,Walking
2.07703,9.57962,2.167771,-0.00391,-0.508119,0.276447,25.929989,87.230606,84.297089,4.443621,7.679133,0.005275,10.482002,27.720524,5.11461,15.03858,9.78929,2.29838,1.99936,1.456,Walking
2.35332,9.807308,1.33728,-0.124159,0.674028,-0.033017,15.107041,48.0664,119.685085,4.276196,10.441996,0.002098,10.664513,21.957857,4.27006,11.82556,11.29764,1.46241,3.36556,1.1246,Walking
1.399231,9.134957,2.081281,-0.156839,0.21536,0.231122,16.753764,119.959074,82.071472,4.677439,8.588135,0.003771,10.05819,26.823122,3.43927,16.1441,8.19835,2.03754,2.50699,0.96486,Walking
1.452742,9.341578,1.625063,0.163742,-0.45983,0.103205,43.929872,87.626457,28.323902,3.998503,5.75789,0.012512,9.913597,27.611656,4.04081,12.68089,4.86621,2.60351,1.16828,0.72876,Walking
1.359967,9.489597,2.256475,0.006811,0.720668,0.166461,29.988467,51.452557,183.941875,5.151533,10.258041,0.002213,10.601053,27.089976,4.59627,12.964,11.94886,1.48593,2.68139,0.86376,Walking
0.003712,9.055768,4.079121,0.321375,-0.292695,0.168904,10.349938,65.184953,101.173657,4.203672,6.618686,0.008238,10.410777,26.389308,1.71185,13.15853,10.46266,4.06989,1.01037,0.55008,Walking
0.096605,6.494032,6.267361,-0.193461,0.081765,0.120156,8.391815,50.021813,23.206064,2.856916,4.531458,0.02567,9.454995,2.997728,1.30125,8.17081,9.00818,0.10354,0.25259,0.50824,Running
2.348952,10.970891,3.971742,0.165666,0.19511,-0.008704,29.492702,372.502421,68.297805,6.857791,10.572655,0.002021,12.746061,44.273683,5.55814,19.60851,7.87034,4.49963,3.46391,1.34299,Running
2.018611,9.375335,0.139163,0.29172,0.014173,0.25418,224.647457,800.227422,94.0752,10.578044,16.316788,0.00055,13.008958,53.265725,11.33176,19.2003,8.50121,4.74887,1.69546,1.35062,Running
0.845633,8.4893,2.752853,0.200822,-0.236648,0.089032,186.547109,705.070688,283.119627,10.83853,14.66089,0.000758,12.095704,70.140953,8.16483,19.60851,14.88954,6.93027,3.39916,0.68845,Running
1.318666,8.323981,3.051409,0.254212,-0.252654,0.015026,232.817412,380.795964,271.192569,9.406412,15.209694,0.000679,10.758353,65.291889,10.67515,18.11692,13.09209,6.01641,3.23117,1.80663,Running
2.706166,5.766556,4.89758,-0.715385,0.739697,-0.133321,428.719491,534.86491,610.297138,12.545444,17.558545,0.000441,13.371836,58.095928,13.92707,19.60851,17.48964,5.97762,3.32311,1.86925,Running
2.590587,9.142858,2.405814,-0.061178,0.033475,-0.317222,462.041435,614.159497,325.999894,11.841456,16.4922,0.000532,13.931124,60.211046,17.592,19.60851,11.65138,4.76505,3.02714,2.03479,Running
1.483388,8.467035,1.771411,0.376233,-0.194805,-0.386466,287.620435,463.012987,439.148237,10.907711,18.212037,0.000395,12.019007,68.21574,10.0341,19.36251,14.29757,6.43149,2.17835,0.7816,Running
1.390733,6.935703,3.880103,-0.182373,-0.373422,-0.451766,232.463055,506.400106,486.188983,11.068207,18.438707,0.000381,12.456406,51.77717,9.09138,19.60851,19.60851,5.64898,3.0699,1.15728,Running
0.241276,8.924326,3.218646,0.056015,0.25693,-0.548067,883.829676,580.916335,409.540519,13.690458,25.577586,0.000143,13.813624,85.451277,17.26219,19.60851,19.60851,7.40338,5.25711,1.21135,Running
2.526124,9.41424,5.290349,0.821125,-0.800967,-0.575191,151.130462,569.432399,409.054468,10.628346,13.059596,0.001072,13.522776,69.445653,8.34499,19.60851,16.022,5.85239,2.53998,0.48258,Running
4.455429,8.090186,2.016397,-0.516853,0.411724,0.286099,478.413455,562.57954,65.391644,10.518482,16.632402,0.000519,12.425997,56.990585,17.06826,18.90282,6.67982,3.91656,1.75471,1.08337,Running
5.129399,9.454464,1.104027,-0.395169,1.007225,-0.095201,314.71462,711.839115,237.596828,11.243445,16.33165,0.000548,13.643813,67.246561,17.95951,19.05186,11.90637,4.48803,5.05155,1.86436,Running
1.423534,6.975507,2.667261,-0.364136,0.484906,-0.299599,75.037891,604.615614,151.377272,9.116089,14.080013,0.000856,10.369983,50.791697,7.29992,19.60851,8.80587,4.60959,4.12701,0.84635,Running
5.659892,8.689634,-0.037768,0.531942,-0.395903,0.272721,682.110334,729.069803,443.604909,13.619049,18.90016,0.000354,14.174358,90.426943,19.31103,19.60851,14.36521,8.0283,6.97119,2.02655,Running
3.355473,7.173446,4.004062,-0.271316,-0.258458,-0.452833,301.330482,611.555042,469.637051,11.758072,15.657626,0.000622,12.859835,65.752715,11.74535,19.60851,15.98608,4.59401,3.50728,1.80602,Running
6.035185,8.28256,4.376361,-0.001711,-0.283992,0.034635,475.073467,655.772488,407.704252,12.403831,20.062284,0.000296,13.627541,84.39608,19.60791,19.60851,19.43613,3.77637,4.66121,1.15331,Running
3.979402,8.365879,2.687132,0.330752,0.427577,-0.438175,474.443725,545.524001,523.111601,12.422074,23.197787,0.000191,12.992557,73.058382,17.96968,18.91719,18.92437,4.84844,3.05677,1.04122,Running
1.323752,8.569984,2.73346,-0.235153,-0.204455,-0.355309,630.884226,656.928612,419.684455,13.067124,24.798788,0.000157,13.360581,78.756736,11.80341,19.60851,18.13488,4.03507,3.22415,1.63834,Running
4.180396,8.91505,3.018549,-0.239764,0.186558,0.152687,458.676017,322.605046,267.576364,10.241374,15.520607,0.000639,12.86873,58.0665,19.36311,19.60851,13.69064,5.21099,2.54517,2.64505,Running
5.060565,6.504687,1.850059,-0.334572,0.222019,-0.205098,175.255838,503.002354,177.717254,9.251894,13.691538,0.000931,10.59778,61.63528,12.09192,18.32941,7.98347,3.02653,4.18931,2.68017,Running
5.2026,7.628705,7.752544,1.217394,0.271835,0.229503,463.871523,398.115259,490.870004,11.631237,18.102161,0.000403,14.839436,68.715019,15.4007,19.60851,18.27195,5.30598,3.18414,2.1362,Running
4.312256,5.542815,2.7006,-0.130085,0.148869,0.078588,463.791178,315.224701,125.451586,9.510349,16.699063,0.000513,9.864198,60.200621,15.36718,18.02475,7.67461,5.55246,4.07233,2.43674,Running
6.093962,8.429924,3.803969,-0.8568,0.647977,-0.296088,582.197398,752.713665,304.82284,12.80521,16.595395,0.000523,13.335284,98.026926,19.46426,19.60851,12.47439,4.91105,2.5412,1.05893,Running
4.941153,9.874825,3.410659,0.270582,-0.230356,-0.83551,275.002915,618.085301,131.420052,10.1218,13.984171,0.000873,13.401861,67.656319,14.5364,19.60851,10.25856,3.36281,3.76201,0.69394,Running
4.572267,7.661744,1.400249,-0.166124,0.708085,0.630994,239.053652,440.758354,216.979216,9.469906,13.700475,0.000929,11.301661,61.700495,15.68082,18.12111,9.36253,4.24399,4.04698,4.13678,Running
4.995082,10.485465,2.178007,-0.124646,0.770851,0.327546,191.587683,524.180481,479.976907,10.935013,18.664489,0.000367,14.328612,65.293852,11.62026,19.60851,19.57619,4.80507,4.9923,2.27059,Running
4.724179,7.77864,2.3781,-0.200546,0.121715,0.645564,318.626041,456.017968,398.964778,10.833323,16.403763,0.000541,12.659256,59.469379,18.41141,19.60851,12.95203,3.84815,2.26753,2.08427,Running
5.98742,8.970355,3.060568,-0.192269,-0.658238,0.4689,440.95107,858.37084,314.810281,12.70485,16.987224,0.000487,14.452463,82.458664,19.36191,19.60851,12.34391,4.00758,4.7565,1.55526,Running
6.323984,8.032965,2.033874,0.803623,1.373072,-0.017471,548.266993,443.74683,351.584213,11.591368,16.68351,0.000514,13.471618,72.525042,16.88211,19.60851,9.46488,4.75314,7.79525,1.40713,Running
4.254495,5.981375,1.217571,-0.031643,-0.295201,-0.070708,178.381262,614.408203,438.512392,11.096404,16.616293,0.000521,11.475719,62.171372,13.10287,19.60851,15.49288,5.49076,5.88508,1.55954,Running
6.518635,9.227792,2.148795,-0.155131,0.125106,-0.125381,444.510062,604.235401,256.504683,11.424754,15.803504,0.000605,13.98955,76.884438,17.65425,19.60851,11.31799,4.54759,3.37503,1.7825,Running
4.631045,6.064214,2.496793,0.035369,0.14728,-0.095083,208.186036,479.526231,392.593686,10.393777,16.229798,0.000559,10.498592,74.56103,12.10508,19.12548,17.04372,4.83164,4.8634,1.81213,Running
-0.638053,4.399286,8.533413,0.056995,0.067837,0.008185,24.61829,12.401422,22.060869,2.43065,4.571261,0.025005,9.815192,8.649484,0.85892,5.71077,12.90714,0.47281,1.17958,0.35461,UpStairs
1.534263,7.276397,3.621949,0.213069,-0.286341,0.027428,102.587862,282.638876,160.137955,7.384881,15.818358,0.000603,10.356241,34.437345,9.51695,15.43781,14.03182,2.80479,0.67806,1.76082,UpStairs
0.232954,7.934325,4.351162,-0.081703,0.079718,0.131887,32.549437,265.946259,96.126533,6.281896,12.534016,0.001213,10.096027,31.5671,3.20404,19.60851,9.43854,3.1878,2.215,1.57817,UpStairs
1.672949,7.256526,3.650798,-0.215085,0.961015,0.368687,47.539767,182.537626,116.898928,5.89047,9.165139,0.003103,9.637858,27.104109,5.59585,13.5835,10.62487,2.62214,3.30997,3.63831,UpStairs
1.509605,5.928103,4.470335,0.123425,-0.029961,-0.183869,66.346356,298.703204,165.388085,7.283115,11.322204,0.001646,9.745425,30.053909,5.00628,15.56291,12.52108,2.6423,1.18264,1.76296,UpStairs
3.606745,8.864652,0.753098,0.191598,0.64483,0.189582,30.454392,132.882171,30.094777,4.398083,9.438728,0.00284,9.990459,25.287247,6.15968,14.42507,5.32889,1.81152,2.98835,1.55007,UpStairs
1.949057,7.265863,4.131255,-0.257998,0.579833,0.422168,10.47192,164.548512,90.60517,5.153888,7.553757,0.005542,9.497578,26.564448,3.94564,13.43686,8.3827,2.79837,3.31028,1.86131,UpStairs
1.30083,6.829399,3.089599,-0.506255,-0.122663,0.018966,10.747392,83.157378,73.082601,4.086409,6.730354,0.007835,8.414492,16.910988,2.44508,10.26095,7.33045,2.55097,0.51801,0.87476,UpStairs
-0.143591,7.086238,4.937382,0.365268,0.3273,-0.022878,54.685881,149.981598,241.00899,6.6759,13.573062,0.000955,10.098985,33.285675,2.69647,13.01009,17.61713,2.63252,2.32282,0.54275,UpStairs
2.599685,9.557413,1.046446,-0.048869,-0.175714,0.058645,15.127899,23.700219,20.738736,2.440632,4.712194,0.022828,10.140396,12.555969,4.13,12.79102,4.69802,0.81153,1.99539,0.62614,Walking
1.826657,8.874827,1.88687,-0.220492,0.109558,-0.021686,23.744741,18.335409,53.213243,3.086963,4.944909,0.019754,9.678969,9.643899,4.98892,11.59991,6.65349,1.19516,2.41689,0.73609,Walking
2.387559,9.219593,0.585563,0.381516,-0.299447,0.174006,15.098028,23.282693,15.071469,2.311973,4.023731,0.036664,9.715248,11.946723,5.05416,11.36408,2.72819,1.46211,1.06901,0.60873,Walking
2.527499,9.535087,0.682826,0.042913,-0.411355,-0.1091,10.909159,14.332045,20.016895,2.127395,4.857778,0.020836,10.068262,8.728135,4.17728,10.89122,4.64415,1.03267,0.99113,0.20983,Walking
1.991018,8.891346,1.995148,-0.121349,0.47623,0.118355,28.690101,16.944001,109.619651,3.940225,6.788645,0.007635,9.969677,14.729021,4.20542,11.45266,8.73465,1.5742,2.79501,0.60262,Walking
3.425743,8.974246,0.779732,0.414227,0.052566,0.215116,12.000958,14.58509,34.649799,2.474588,5.307636,0.015975,9.849015,12.95688,4.91889,10.95587,5.87118,2.17102,2.19301,0.75533,Walking
3.038184,8.578065,1.401805,-0.199416,-0.24572,0.116888,17.059194,18.093137,30.395296,2.560227,4.478747,0.026587,9.48743,9.683848,5.06374,10.51055,5.42825,0.83597,1.75196,0.61239,Walking
4.30244,9.235094,0.659302,0.054245,-0.113133,-0.000976,15.477827,47.815177,15.268297,2.802879,5.05716,0.018468,10.347162,18.989355,6.50145,13.06695,4.09049,1.00151,1.83046,0.48014,Walking
2.330635,9.354863,1.129046,0.019883,-0.286649,-0.205924,24.915388,12.712193,49.846586,2.957603,6.471399,0.008813,10.02982,12.388356,4.86981,10.6925,7.56089,0.92852,1.49937,0.18784,Walking
-1.077449,9.353666,1.659001,-0.182923,0.544617,-0.225441,62.7062,149.489001,39.007845,5.012016,10.549943,0.002034,10.155624,25.688177,1.82259,17.97926,6.47632,1.81916,2.069,0.63561,Walking
-0.119827,9.97215,0.225475,0.06689,-0.575282,-0.025106,31.912141,93.308626,32.092509,3.966274,8.962368,0.003318,10.266449,21.92527,2.49596,17.03534,2.38403,1.26968,1.14507,0.82131,Walking
-0.724426,9.079591,2.001851,0.111912,-0.44642,0.068172,104.829404,42.865165,91.603519,4.89181,8.697768,0.00363,10.276217,20.067354,6.44759,11.95365,10.60332,1.42454,2.17407,0.83353,Walking
-0.153527,8.685384,2.147958,-0.288481,-0.642202,0.017898,29.231498,34.937015,26.110985,3.004655,5.076149,0.018261,9.318807,10.320769,2.61507,11.57776,4.91589,1.78678,0.79779,0.83902,Walking
-0.358532,9.956167,0.386064,0.293368,0.789207,0.126358,75.345198,131.598494,43.020018,4.999637,10.512992,0.002056,10.546976,23.579296,4.44962,18.4563,2.91075,1.47127,2.85977,0.89095,Walking
-1.306815,9.896135,1.651819,-0.231335,0.594831,0.008735,36.421091,87.08789,159.371349,5.31865,10.210794,0.002244,10.867232,28.653754,2.62165,13.46798,11.58434,1.24067,2.74492,0.89034,Walking
-0.356018,9.29082,1.137665,0.041022,0.201769,-0.176938,50.105776,57.262034,27.316436,3.669935,7.088329,0.006707,9.84332,16.438387,3.055,12.34031,5.58867,2.43155,2.55525,0.61545,Walking
-1.019332,9.587283,1.044531,-0.175228,-0.097433,-0.041387,48.522639,118.278236,22.079177,4.346033,9.379533,0.002895,10.038445,24.491972,3.76069,18.03792,4.75728,1.87505,1.29473,0.75869,Walking
-0.372,9.281601,0.942416,0.34077,-1.340146,-0.258121,63.153031,15.734257,19.108361,3.130426,5.955503,0.011308,9.741064,9.258713,2.08834,11.7262,3.05799,1.39216,-0.51038,0.53848,Walking
-1.327287,8.556098,1.541627,-0.26542,-0.274797,0.05275,14.848088,54.352765,14.804311,2.898364,4.75009,0.022286,9.019373,16.366978,1.86568,13.0484,3.88998,1.64017,1.88513,0.57941,Walking
