@relation 'activity_recognition_PAMS01-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R64-65-weka.filters.unsupervised.attribute.Remove-R61-62-weka.filters.unsupervised.attribute.Remove-R4-6,10-12,16-18,28-30,34-36,40-42,58-61,74-83,92-121-weka.filters.unsupervised.attribute.Remove-R34-36-weka.filters.unsupervised.attribute.Remove-R13-15-weka.filters.unsupervised.attribute.Remove-R25-27-weka.filters.unsupervised.attribute.Remove-R41-42,44'

@attribute accX0 numeric
@attribute accy0 numeric
@attribute accz0 numeric
@attribute accX1 numeric
@attribute accy1 numeric
@attribute accz1 numeric
@attribute accX2 numeric
@attribute accy2 numeric
@attribute accz2 numeric
@attribute accX3 numeric
@attribute accy3 numeric
@attribute accz3 numeric
@attribute accX4 numeric
@attribute accy4 numeric
@attribute accz4 numeric
@attribute accX5 numeric
@attribute accy5 numeric
@attribute accz5 numeric
@attribute accX6 numeric
@attribute accy6 numeric
@attribute accz6 numeric
@attribute accX7 numeric
@attribute accy7 numeric
@attribute accz7 numeric
@attribute accX8 numeric
@attribute accy8 numeric
@attribute accz8 numeric
@attribute accX9 numeric
@attribute accy9 numeric
@attribute accz9 numeric
@attribute CentroidAccX numeric
@attribute CentroidAccY numeric
@attribute CentroidAccZ numeric
@attribute CentroidGyroX numeric
@attribute CentroidGyroY numeric
@attribute CentroidGyroZ numeric
@attribute stdx numeric
@attribute stdy numeric
@attribute stdz numeric
@attribute Realstddev numeric
@attribute MeanMagnitude numeric
@attribute maxaccx numeric
@attribute maxaccy numeric
@attribute maxaccz numeric
@attribute maxgyrox numeric
@attribute maxgyroy numeric
@attribute maxgyroz numeric
@attribute class {Sitting,Standing,Running,Walking,DownStairs,UpStairs}

@data
1.67235,10.33278,-0.34117,1.37427,9.59895,0.56264,0.45131,10.84334,3.01729,2.53785,12.61265,3.27287,-0.57042,3.28425,3.21122,0.39444,8.36773,3.92709,-2.71323,9.49481,4.09708,3.34051,12.3032,4.48853,-2.05183,4.55736,-0.47285,7.93319,14.44841,19.31223,1.236844,9.584348,4.107493,-0.128282,-0.682031,0.026083,82.179001,108.817312,287.386441,6.916522,11.322302,7.93319,14.44841,19.31223,1.95446,1.39155,0.98288,DownStairs
-1.26893,3.40396,5.0805,3.06518,15.89032,-2.19129,1.2372,5.85143,-0.47824,0.95349,5.07331,5.75267,2.71802,9.64205,3.36086,2.62943,7.98466,5.32171,2.84491,15.55812,10.91816,4.59627,3.40096,4.03543,0.93613,0.23643,0.93553,-6.5655,3.67211,18.44254,1.11462,7.071335,5.117787,0.143126,-0.203661,-0.245629,88.524417,247.914975,318.127108,8.090528,10.430076,4.59627,15.89032,18.44254,4.18565,1.98073,0.90927,DownStairs
0.61351,1.71245,0.79009,-0.79787,19.00817,-1.70826,-0.8248,-1.56341,3.00831,2.70006,5.00807,7.11138,2.61746,9.88386,9.25299,9.7875,13.44643,5.40012,0.39205,3.65834,-0.03172,2.78984,11.78127,2.0656,2.3116,12.6348,1.82797,2.95026,6.57149,1.58855,2.253961,8.214147,2.930503,-0.430538,-0.842384,-0.31261,82.8109,350.547513,102.197366,7.318168,10.12689,9.7875,19.00817,9.25299,3.62487,1.30328,3.66061,DownStairs
0.34058,7.844,6.04177,3.60327,10.71884,0.82181,3.37283,9.56184,3.49134,-0.05626,10.89481,2.62165,-0.39744,9.42298,3.53683,1.66217,0.01377,7.31488,5.10264,17.40405,-0.38068,1.58556,0.26576,0.22745,2.40198,6.39611,-1.29407,0.28012,7.9709,10.59195,1.789545,8.049306,3.297293,-0.352041,-0.448894,-0.328402,29.773662,234.844062,127.596757,6.262703,10.072572,5.10264,17.40405,10.59195,2.04304,2.05159,0.66218,DownStairs
4.34129,18.96806,-1.66337,-3.7571,0.15682,4.24312,0.83019,0.31184,1.60232,2.00455,9.49899,12.98795,5.78379,16.17044,1.4461,0.63087,7.09701,2.19728,0.45909,3.97737,1.93092,13.59488,12.31099,18.13129,1.85251,1.90459,5.43185,2.64559,10.8583,3.08253,2.838566,8.125441,4.938999,-0.316001,-0.229106,-0.074191,186.408155,390.672803,326.48639,9.505616,11.581152,13.59488,18.96806,18.13129,3.60533,0.97219,1.72905,DownStairs
2.23319,12.52826,2.12126,0.61112,1.59035,2.63422,3.57095,8.96988,13.44584,1.56401,1.52451,6.94019,1.31741,6.73668,6.40449,2.77847,18.14446,-2.05004,1.99198,5.44501,2.3954,1.99617,11.78067,1.74298,-2.32238,11.61128,2.20326,0.96367,6.09444,2.8473,1.470459,8.442554,3.86849,-0.562088,-0.575985,-0.40363,22.666172,244.502837,157.701109,6.518206,10.491362,3.57095,18.14446,13.44584,2.34145,2.46087,0.79138,DownStairs
0.59616,9.91259,4.91051,-0.6177,17.89726,1.50775,-0.22745,6.79534,6.40569,1.12168,10.50516,-0.25259,4.13299,8.3827,2.34392,-1.46525,6.94618,-0.35135,-0.70928,7.36456,4.41012,5.10025,9.75218,9.92696,1.6107,9.62828,4.05518,1.09954,5.19242,0.60873,1.064164,9.237667,3.356492,-0.025015,-1.18001,-0.152869,40.269944,109.287308,95.248837,4.947788,10.504966,5.10025,17.89726,9.92696,2.88298,1.3158,0.64966,DownStairs
1.94828,13.4626,3.80977,2.42413,6.04895,1.9423,1.57898,11.80521,-0.45729,-0.38906,7.30411,4.06595,-0.03711,-0.11313,1.3234,-2.74136,10.1993,14.63635,0.56802,9.08779,1.48919,0.14365,13.88697,3.76668,-1.43652,-0.63207,1.28389,0.97923,7.64229,14.13716,0.303824,7.869202,4.59974,-0.253877,-0.210444,0.16695,22.275851,229.57949,257.33922,7.135787,10.233558,2.42413,13.88697,14.63635,2.30418,1.80144,1.55893,DownStairs
2.80541,4.32034,6.16746,1.49039,8.82682,3.95163,2.89878,15.24927,-1.72682,1.75315,6.98209,1.64123,-9.28471,-2.29784,11.46045,-5.00388,19.15302,-0.75896,-0.43455,6.03399,0.98102,1.14622,6.14891,7.03895,-0.39504,12.67191,2.16615,1.57419,8.39407,2.57197,-0.345004,8.548258,3.349308,0.070678,-1.125335,-0.545472,135.75921,324.514844,140.884232,7.75344,11.288657,2.89878,19.15302,11.46045,2.91566,1.50181,1.51953,DownStairs
1.76513,8.31686,2.42832,0.03891,9.14346,2.24935,0.32262,12.6366,2.08056,-0.01616,3.52307,3.10827,-0.23224,8.3001,6.35601,0.94691,13.97974,8.29531,5.15531,10.25736,2.48817,1.14263,0.8685,-1.34195,0.20351,12.60787,13.56136,2.51571,8.98065,4.38917,1.184233,8.861421,4.361457,-0.084026,-1.133094,-0.13045,24.401076,149.523859,155.101463,5.736082,10.504409,5.15531,13.97974,13.56136,1.98378,0.71624,0.9279,DownStairs
-1.80762,3.43149,7.62254,2.45047,7.96132,2.48099,2.34153,10.09276,1.04746,0.03531,9.43316,1.12228,-0.17418,10.46446,1.92673,-0.31364,5.83108,4.72256,-0.41001,3.40156,5.74848,0.92476,9.23863,4.02405,2.69707,8.06307,2.7234,3.03824,7.75901,2.27689,0.878193,7.567654,3.369538,0.087598,-0.42669,-0.007756,24.70116,58.956827,40.931247,3.52972,8.968661,3.03824,10.46446,7.62254,1.25899,1.1243,0.62736,UpStairs
3.53564,10.27292,0.54648,-0.57341,9.98801,0.22685,0.28072,9.90601,0.96726,1.50416,6.8145,5.7407,-1.1977,2.33495,6.46015,1.37786,9.98083,5.44621,3.17172,8.47847,4.51427,3.57873,6.72232,2.60549,4.82252,11.05942,0.69611,2.5175,11.3982,-0.98402,1.901774,8.695563,2.62195,0.116399,-0.757259,-0.199081,34.798012,68.104247,65.509929,4.103805,10.026849,4.82252,11.3982,6.46015,1.24708,0.41233,0.47434,UpStairs
1.05345,8.88668,1.99257,0.69851,5.23971,3.55659,0.13408,5.02663,3.21661,0.96845,5.99388,3.8391,2.87424,8.20014,2.34811,3.07715,8.03554,1.93511,4.41192,12.60906,0.33279,2.63242,10.72962,1.62746,1.34375,8.15884,4.24971,0.74041,3.11845,3.65235,1.793438,7.599855,2.67504,-0.472413,-0.344191,-0.134541,16.867999,72.260028,13.563888,3.204558,8.519844,4.41192,12.60906,4.24971,1.38117,0.92607,0.30116,UpStairs
-0.70809,6.25964,12.23317,2.6031,7.34541,3.48177,3.36565,9.22366,2.93409,2.86347,9.42896,0.29688,3.0125,15.26663,-0.66499,0.64224,9.84615,0.63446,0.29269,8.30728,1.62626,1.54127,4.17549,3.18848,0.9104,7.95234,6.04775,1.42395,10.08677,-0.68833,1.594718,8.789233,2.908954,-0.077152,-0.599717,-0.149969,16.178597,76.058084,136.555014,4.783217,10.205149,3.36565,15.26663,12.23317,1.6136,1.71012,0.1799,UpStairs
3.28664,7.98227,1.05105,2.78027,8.28214,-0.32322,4.19404,9.37569,0.58419,2.42413,15.28279,-1.05465,0.22386,6.8947,2.57077,-0.18794,2.90058,4.07553,-2.99395,8.21151,19.60851,3.47818,8.25341,4.46698,3.47219,7.97449,3.03884,3.23217,9.26377,1.23361,1.990959,8.442135,3.525161,-0.259036,-0.751059,-0.261236,46.009038,81.989128,316.817861,6.669453,10.618216,4.19404,15.28279,19.60851,1.12613,1.00151,0.10782,UpStairs
2.82456,15.05773,-0.73562,1.20488,10.45129,0.37589,0.98342,7.00484,3.28245,-0.81582,5.14215,4.18147,5.38516,15.24508,4.20482,2.93888,8.8783,3.10827,2.86167,8.30549,1.51074,2.58813,9.19314,1.90578,2.2715,14.54897,-0.64284,1.89381,11.03128,0.30406,2.213619,10.485827,1.749502,0.092271,-0.647762,-0.188422,23.332226,110.041836,32.095909,4.0678,11.149061,5.38516,15.24508,4.20482,1.26724,0.39126,0.1127,UpStairs
0.38367,6.64331,4.01867,-1.34015,2.28467,5.55934,1.46405,8.96629,4.56514,2.86646,7.74285,3.10229,1.70347,7.85717,1.87406,3.32914,10.53928,0.10355,1.20548,13.47098,-0.52134,0.68654,10.91517,0.60513,1.13246,7.78235,2.98916,-0.62968,3.10648,4.46758,1.080144,7.930855,2.676358,-0.468229,-0.431791,0.101404,18.224594,104.349728,38.946905,4.01897,9.060695,3.32914,13.47098,5.55934,1.38575,-0.06628,0.64843,UpStairs
0.03831,10.14543,3.94325,2.98976,8.17261,2.98497,2.87783,8.45512,2.53845,3.13102,10.75056,0.32801,0.51236,8.64666,-0.33399,-0.71587,10.02033,0.50338,0.07183,7.41005,3.45064,-1.59394,5.75207,4.09169,1.25576,8.42579,9.58339,2.15718,7.0186,5.06733,1.072424,8.479722,3.215712,-0.133384,-0.340253,-0.433957,25.075538,21.149622,74.13553,3.469304,9.645365,3.13102,10.75056,9.58339,1.62032,0.89247,0.29566,UpStairs
2.42832,8.88608,3.46202,3.0149,7.62194,2.25354,2.54623,8.98005,1.84832,0.20291,12.31996,3.4255,0.29928,7.31488,5.03979,0.61531,7.6369,5.88495,0.12809,4.39815,5.33847,2.27988,9.58519,2.3553,3.50391,7.73746,4.27245,2.85329,8.26478,2.0243,1.787212,8.274539,3.590464,-0.041966,-0.617188,-0.229623,15.670636,36.02332,19.730484,2.672535,9.472567,3.50391,12.31996,5.88495,1.24525,0.93157,0.40959,UpStairs
2.0219,9.49002,1.83815,2.08116,13.67568,-2.06859,2.09493,9.94312,-0.12151,0.81882,8.48685,3.92649,1.07679,4.56335,4.66211,0.91758,4.57592,6.44759,1.55623,10.72782,5.69162,2.90776,7.46811,2.95863,2.44209,8.41801,1.63644,2.48997,9.72704,0.60573,1.840723,8.707592,2.557666,0.1361,-0.530934,-0.06747,4.637997,67.855572,65.172956,3.710344,9.77449,2.90776,13.67568,6.44759,1.39613,0.72937,0.31979,UpStairs
0.59077,13.99471,-1.74597,2.0638,11.56579,1.60771,0.97564,7.17123,3.50631,0.3316,3.16035,4.84108,7.31309,14.2443,12.2649,2.93469,7.65127,4.28562,2.59771,8.75679,1.90459,2.12964,8.60895,2.37385,1.12647,15.16906,-1.18154,0.9499,9.68634,0.97863,2.101331,10.000879,2.883518,-0.057025,-0.248318,-0.175381,37.062591,127.020921,138.627339,5.501916,11.277319,7.31309,15.16906,12.2649,1.24036,1.05527,0.29871,UpStairs
0.3286,6.88752,6.6882,-0.95589,5.43663,7.13652,0.22865,5.48212,7.83443,-1.98838,5.369,6.83066,1.49817,4.93086,7.2269,0.71347,4.84646,7.39928,2.12605,5.17267,6.67743,2.05841,10.9421,6.19979,2.44448,6.91386,0.69671,0.14904,10.02093,-0.29928,0.66026,6.600215,5.639064,0.575191,0.128434,0.202013,18.176595,42.754418,76.285587,3.704276,9.370258,2.44448,10.9421,7.83443,2.55861,0.63774,0.50366,UpStairs
1.33177,10.16578,-1.05584,3.13221,11.71902,-0.80385,-2.00754,6.67743,6.34823,0.03412,0.76734,4.212,3.93547,4.31555,8.72627,3.72957,8.55329,1.5281,2.13144,4.76207,-0.20411,-0.69372,11.29225,-2.25235,0.52912,15.96573,-1.2809,2.23798,15.93641,-3.15795,1.436042,9.015487,1.20596,0.089798,0.018602,-0.155983,34.703988,223.913997,140.469518,6.317337,10.531311,3.93547,15.96573,8.72627,2.75897,0.87629,0.23915,UpStairs
-0.27114,-0.42258,-0.58179,3.31657,1.85251,7.15567,4.50948,18.60175,1.53169,1.55324,9.29549,-1.1983,1.48022,14.32092,11.06181,3.61285,8.17919,-3.137,3.76907,10.91277,1.32639,-0.77273,5.92685,4.93146,0.46567,0.84036,4.22636,4.22577,1.96265,11.00136,2.1889,7.146991,3.631765,-0.812145,-0.136803,-0.314994,34.029003,356.009,220.601978,7.814346,10.085559,4.50948,18.60175,11.06181,2.73454,1.78464,0.37629,UpStairs
-5.8622,6.44699,5.89093,4.12042,9.2913,1.78847,2.44628,7.93738,1.3623,0.39564,12.65216,0.88825,3.51229,15.07749,-0.07422,3.01849,5.93642,4.10785,-2.32657,0.38188,6.08187,9.19613,16.78575,10.29088,3.24773,10.43453,1.51373,2.23499,10.36211,5.49589,1.99832,9.530601,3.734595,0.278189,-0.407813,-0.276508,144.523367,203.379298,93.342012,6.642625,11.647746,9.19613,16.78575,10.29088,2.58579,1.1805,0.40592,UpStairs
0.58359,9.92516,-2.57077,2.55401,11.67054,2.38403,3.94145,7.0186,2.27928,-0.47884,-0.4561,4.4616,3.70742,5.76524,9.97305,3.05201,7.17063,1.13066,1.73041,4.9123,-1.25037,3.37523,14.13118,-2.10151,-0.54289,13.34408,5.62099,3.65654,7.78175,0.91099,2.157893,8.126338,2.083795,0.077212,-0.002839,-0.274827,27.174077,170.902356,133.116752,5.754939,9.847611,3.94145,14.13118,9.97305,2.61267,2.52257,0.74923,UpStairs
-0.7033,-0.46388,3.08433,6.55353,6.19021,8.30728,1.31023,7.18799,3.33333,1.39043,5.74848,-0.3735,8.17261,13.11125,-3.18968,1.39223,14.17966,3.03106,0.12031,13.66131,-0.50518,1.00736,0.92536,0.52074,1.95068,1.5287,9.26017,-0.40223,8.61494,2.93828,2.079185,7.068402,2.640683,-0.385945,0.15974,0.052228,77.589331,260.63247,134.314515,6.874128,9.358737,8.17261,14.17966,9.26017,2.8057,1.24647,0.85246,UpStairs
1.47603,9.37809,-0.07721,3.79421,8.6287,4.24612,-0.80984,8.27257,1.17615,4.56814,17.96789,-0.58538,2.22541,13.94802,0.42677,-0.02155,-0.38607,3.39498,2.24636,1.8172,6.87675,-0.35135,9.02195,1.54965,3.1795,8.86094,-1.55922,5.69341,10.16039,3.23935,2.200032,8.766968,1.868796,0.511172,-0.129289,0.34184,42.343662,246.230134,59.161193,5.896906,10.257477,5.69341,17.96789,6.87675,3.21101,1.83321,2.22508,UpStairs
5.47255,15.01883,1.55863,5.70059,14.13477,-2.45944,-0.21428,0.47345,1.58317,2.29664,3.00712,10.0323,-0.86491,5.02663,2.62644,1.06123,6.87854,0.5782,4.0863,8.19595,4.91829,3.69665,13.71518,-0.65601,2.08176,14.47894,0.97264,2.96941,4.09528,1.58676,2.628594,8.502469,2.074098,-0.469634,0.233413,0.118446,44.059405,265.976215,103.929082,6.434009,10.118482,5.70059,15.01883,10.0323,2.84327,2.34175,1.23089,UpStairs
-0.35973,1.04866,7.41185,-1.56222,4.04201,1.70048,1.12707,8.2995,0.65781,2.11408,8.52815,2.92093,0.71946,11.32817,-1.50356,3.6356,10.91457,4.26826,0.70749,6.40988,6.29376,0.33459,0.44293,5.04159,-0.19812,3.29622,12.53664,3.27048,7.36995,4.3359,0.97887,6.168004,4.366366,0.166002,0.09554,-0.268537,23.810687,132.525094,137.61533,5.421726,8.973276,3.6356,11.32817,12.53664,4.43458,1.57023,0.52779,UpStairs
1.79086,8.23306,0.52792,2.13683,9.27933,-1.30783,1.03011,13.46499,-0.3292,0.22565,16.25543,5.23492,3.99413,3.86843,2.71383,-1.17974,1.49039,3.90554,1.47303,8.8382,7.80689,5.74369,10.55843,0.71407,2.55641,8.07684,-0.11193,4.66989,9.53072,0.43754,2.244086,8.959582,1.959175,0.25241,-0.645226,0.105618,39.373805,159.543311,75.397725,5.237507,10.21916,5.74369,16.25543,7.80689,3.1206,0.81245,1.18813,UpStairs
1.34794,14.24849,2.4792,0.77393,5.90829,2.12785,-2.22002,1.01035,5.28879,3.26988,8.65265,8.90763,3.77266,9.90481,-0.62369,2.86885,7.35858,0.30107,3.12324,13.01129,2.53785,4.78541,16.19258,-1.50835,-0.29688,0.22685,4.30058,2.12366,2.57975,7.00783,1.954867,7.909364,3.081876,-0.734048,0.305097,0.106961,39.537574,278.689975,99.811858,6.465597,10.069137,4.78541,16.19258,8.90763,2.97888,2.85854,1.64353,UpStairs
1.39462,10.43214,4.23654,3.12922,8.41741,1.51014,3.08613,8.10916,0.11372,2.83294,14.08449,0.45789,1.18573,9.68395,-0.75178,0.26995,0.4968,2.99574,5.33488,13.9582,6.06751,1.96384,8.57663,0.66439,2.0626,10.12089,0.41899,1.15879,13.76726,2.30921,2.24187,9.764693,1.802235,0.81013,-0.223423,0.09383,18.420473,144.706866,40.274606,4.51001,10.563343,5.33488,14.08449,6.06751,2.4346,1.84176,1.24281,UpStairs
4.30418,8.29292,-1.23421,-0.47345,1.19052,3.00532,1.29407,3.17411,10.19451,1.30963,9.77193,4.39336,1.01095,6.28717,1.04866,6.05494,7.95653,3.98395,2.12366,10.0329,1.64781,4.09708,10.36151,5.15831,-1.29107,4.31315,8.36773,-0.23643,-1.00377,7.62613,1.819356,6.037697,4.419157,-0.609094,-0.276723,-0.162094,49.742381,141.683265,112.967132,5.51718,9.131995,6.05494,10.36151,10.19451,2.8506,1.43889,0.51679,UpStairs
6.77559,14.5358,12.44686,2.12665,8.40125,2.32716,2.2284,9.4553,1.62327,0.23463,12.49474,-1.76632,1.7741,14.21916,5.41209,0.33519,4.64056,5.92744,-1.58317,0.67576,6.20757,6.33745,7.53934,19.47743,3.65535,10.34834,1.8148,2.83952,7.36097,0.4148,2.472371,8.967122,5.38851,0.21658,-0.434662,-0.035187,61.679835,165.588567,361.529515,7.673317,12.188939,6.77559,14.5358,19.47743,2.86923,1.40621,0.39034,UpStairs
2.2709,9.97424,-0.60873,1.30783,11.45805,2.56479,1.76153,6.80193,1.50655,-0.06404,1.78428,5.31573,0.93015,6.55652,10.16219,4.85245,9.91918,2.21823,4.02525,8.3809,0.97444,2.29005,8.90224,-2.33794,2.43969,13.41352,-0.33938,0.72365,10.27591,1.16238,2.053746,8.746677,2.061826,0.393702,-0.216857,-0.144594,20.129942,91.562988,111.036567,4.719423,10.108551,4.85245,13.41352,10.16219,3.16642,1.13926,0.83261,UpStairs
-0.80804,8.39587,8.26419,0.94511,1.56401,1.58736,0.81822,2.75692,12.23198,0.97983,2.7677,-0.71347,3.18489,8.62691,3.33931,2.4373,8.70651,1.58197,0.55426,13.83609,1.00377,0.55605,13.16093,0.92296,3.21242,3.20823,0.76255,1.10492,2.66475,8.50241,1.298496,6.568792,3.748303,-1.005363,-0.297277,-0.277028,14.555636,188.975238,168.834656,6.102176,8.944876,3.21242,13.83609,12.23198,2.53387,1.99081,0.88056,UpStairs
7.91463,7.11736,10.0353,3.77446,1.42096,8.48026,1.38744,1.28988,7.39689,-0.37469,2.00215,8.5054,-0.01137,2.07158,8.73285,0.71228,2.86047,9.39245,0.12091,3.08672,8.91661,0.67217,3.78344,9.26436,0.56862,3.21242,9.11892,0.71228,2.94427,8.75739,1.547673,2.978925,8.860043,0.253356,0.174095,0.553717,56.804957,24.912753,4.335915,2.93349,9.763792,7.91463,7.11736,10.0353,1.69301,1.80816,1.92361,UpStairs
0.73562,3.35428,8.98724,0.68295,3.24953,8.81605,0.69073,3.31417,8.98724,0.59855,3.1777,8.81605,0.72844,1.74657,8.14747,2.03687,4.53701,9.82042,0.246,2.23918,7.62194,-0.08021,4.14257,11.04326,2.41635,9.90302,3.6344,1.80643,7.36576,0.56024,0.986173,4.302979,7.643431,0.30079,-0.00513,0.038241,5.965906,55.869862,89.158276,3.885795,9.557752,2.41635,9.90302,11.04326,1.9957,0.39279,0.13683,UpStairs
0.46029,9.7432,-0.04848,0.60513,10.01973,-1.91476,0.66918,12.21222,4.22936,-1.58915,4.13778,5.24809,-0.69851,-0.50218,3.95941,1.94469,2.61626,9.22426,-0.51356,4.84646,11.4772,0.96486,8.73465,1.68253,3.20224,8.16961,0.47884,-0.8679,12.97657,-2.29305,0.417727,7.29543,3.20434,0.492755,-0.209832,-0.138086,18.278316,171.36467,187.228936,6.13899,9.702937,3.20224,12.97657,11.4772,2.70369,0.98899,0.21289,UpStairs
0.80984,12.50432,1.56701,0.9924,15.82328,6.43322,2.90297,8.12113,5.19302,-1.0726,-2.21464,3.62841,3.27946,4.60345,9.81144,-1.55084,8.88668,2.46184,2.05901,8.79809,0.43395,2.05063,5.65929,-0.10774,-1.50715,9.14884,-5.81372,1.38924,14.90929,-2.41635,0.935296,8.623973,2.119108,0.081091,-0.13039,-0.060048,28.276675,249.449474,181.231488,6.774641,10.604132,3.27946,15.82328,9.81144,2.9404,0.66768,1.03175,UpStairs
0.53151,13.70441,-1.01275,-0.23643,2.42772,2.98437,-0.87209,1.41018,7.80869,2.58394,13.03044,3.74513,1.58975,9.23324,-0.30466,0.48183,10.32799,9.21409,2.89459,5.75806,-1.28628,2.19069,16.02679,-1.59274,1.8579,12.44207,-0.90321,1.40121,1.9004,1.78308,1.24229,8.62613,2.043572,-0.572473,-0.199692,-0.297554,13.695266,261.734441,136.350672,6.417012,10.101141,2.89459,16.02679,9.21409,3.15145,1.40438,0.31276,UpStairs
-1.47243,0.97324,5.78439,-1.95367,12.17332,19.60851,2.59651,10.40281,3.05261,2.147,4.58071,0.52313,1.64362,9.39185,-1.0726,2.9299,12.04882,-2.0249,3.85167,10.23521,5.25408,1.34973,4.13898,12.8844,-1.70407,-0.70988,2.95026,2.20805,4.57053,5.83826,1.159631,6.780559,5.279814,-0.333442,-0.076052,0.023822,39.611182,195.243736,390.433691,7.907519,10.455213,3.85167,12.17332,19.60851,2.44743,1.52533,0.9951,UpStairs
-3.33093,9.63307,9.11832,0.34656,6.49248,0.17119,2.26073,9.22965,-1.75914,2.68809,8.67838,-1.35033,2.41695,11.95425,2.11049,2.82935,17.13351,0.97085,0.01736,3.10109,5.7826,-1.54785,-2.05542,5.62458,-0.23523,4.45441,8.37911,-0.25678,13.46319,7.10599,0.518825,8.208461,3.615366,0.461296,-0.085767,0.11246,37.224412,273.062755,148.557976,6.773811,10.626391,2.82935,17.13351,9.11832,3.05769,3.85181,0.86682,UpStairs
2.55761,10.59434,-1.22823,2.01592,8.73165,-0.05507,2.26851,8.59638,-0.46328,1.66098,9.49002,-1.32878,1.54187,14.33708,1.28628,-2.71263,5.51444,7.58543,-0.39684,1.87227,5.14813,-1.4455,1.58795,5.1206,-0.90321,1.21745,11.78905,-1.17914,6.69,6.92403,0.340757,6.863158,3.477816,-0.364687,-0.037566,0.252408,31.537978,169.636779,181.380768,6.185107,9.542792,2.55761,14.33708,11.78905,3.07387,2.20278,1.16064,UpStairs
3.24594,4.23055,0.8272,-0.09337,2.08475,6.16028,0.34357,7.12335,5.50906,5.58208,7.04254,11.1498,4.67528,2.92871,7.18799,2.0243,0.55665,5.43244,0.63267,2.59352,7.30471,0.82301,2.58813,8.61075,0.46926,3.04423,9.8288,-0.21488,2.83713,10.1987,1.748786,3.502956,7.220973,-0.272722,0.333349,0.773814,38.540006,39.504821,81.17778,3.990271,8.781183,5.58208,7.12335,11.1498,1.92209,2.66826,3.81424,UpStairs
0.3286,6.88752,6.6882,-0.95589,5.43663,7.13652,0.22865,5.48212,7.83443,-1.98838,5.369,6.83066,1.49817,4.93086,7.2269,0.71347,4.84646,7.39928,2.12605,5.17267,6.67743,2.05841,10.9421,6.19979,2.44448,6.91386,0.69671,0.14904,10.02093,-0.29928,0.66026,6.600215,5.639064,0.575191,0.128434,0.202013,18.176595,42.754418,76.285587,3.704276,9.370258,2.44448,10.9421,7.83443,2.55861,0.63774,0.50366,UpStairs
1.33177,10.16578,-1.05584,3.13221,11.71902,-0.80385,-2.00754,6.67743,6.34823,0.03412,0.76734,4.212,3.93547,4.31555,8.72627,3.72957,8.55329,1.5281,2.13144,4.76207,-0.20411,-0.69372,11.29225,-2.25235,0.52912,15.96573,-1.2809,2.23798,15.93641,-3.15795,1.436042,9.015487,1.20596,0.089798,0.018602,-0.155983,34.703988,223.913997,140.469518,6.317337,10.531311,3.93547,15.96573,8.72627,2.75897,0.87629,0.23915,UpStairs
-0.27114,-0.42258,-0.58179,3.31657,1.85251,7.15567,4.50948,18.60175,1.53169,1.55324,9.29549,-1.1983,1.48022,14.32092,11.06181,3.61285,8.17919,-3.137,3.76907,10.91277,1.32639,-0.77273,5.92685,4.93146,0.46567,0.84036,4.22636,4.22577,1.96265,11.00136,2.1889,7.146991,3.631765,-0.812145,-0.136803,-0.314994,34.029003,356.009,220.601978,7.814346,10.085559,4.50948,18.60175,11.06181,2.73454,1.78464,0.37629,UpStairs
-5.8622,6.44699,5.89093,4.12042,9.2913,1.78847,2.44628,7.93738,1.3623,0.39564,12.65216,0.88825,3.51229,15.07749,-0.07422,3.01849,5.93642,4.10785,-2.32657,0.38188,6.08187,9.19613,16.78575,10.29088,3.24773,10.43453,1.51373,2.23499,10.36211,5.49589,1.99832,9.530601,3.734595,0.278189,-0.407813,-0.276508,144.523367,203.379298,93.342012,6.642625,11.647746,9.19613,16.78575,10.29088,2.58579,1.1805,0.40592,UpStairs
0.58359,9.92516,-2.57077,2.55401,11.67054,2.38403,3.94145,7.0186,2.27928,-0.47884,-0.4561,4.4616,3.70742,5.76524,9.97305,3.05201,7.17063,1.13066,1.73041,4.9123,-1.25037,3.37523,14.13118,-2.10151,-0.54289,13.34408,5.62099,3.65654,7.78175,0.91099,2.157893,8.126338,2.083795,0.077212,-0.002839,-0.274827,27.174077,170.902356,133.116752,5.754939,9.847611,3.94145,14.13118,9.97305,2.61267,2.52257,0.74923,UpStairs
-0.7033,-0.46388,3.08433,6.55353,6.19021,8.30728,1.31023,7.18799,3.33333,1.39043,5.74848,-0.3735,8.17261,13.11125,-3.18968,1.39223,14.17966,3.03106,0.12031,13.66131,-0.50518,1.00736,0.92536,0.52074,1.95068,1.5287,9.26017,-0.40223,8.61494,2.93828,2.079185,7.068402,2.640683,-0.385945,0.15974,0.052228,77.589331,260.63247,134.314515,6.874128,9.358737,8.17261,14.17966,9.26017,2.8057,1.24647,0.85246,UpStairs
1.47603,9.37809,-0.07721,3.79421,8.6287,4.24612,-0.80984,8.27257,1.17615,4.56814,17.96789,-0.58538,2.22541,13.94802,0.42677,-0.02155,-0.38607,3.39498,2.24636,1.8172,6.87675,-0.35135,9.02195,1.54965,3.1795,8.86094,-1.55922,5.69341,10.16039,3.23935,2.200032,8.766968,1.868796,0.511172,-0.129289,0.34184,42.343662,246.230134,59.161193,5.896906,10.257477,5.69341,17.96789,6.87675,3.21101,1.83321,2.22508,UpStairs
