@relation 'activity_recognition'

@attribute CentroidAccX numeric
@attribute CentroidAccY numeric
@attribute CentroidAccZ numeric
@attribute class {sitting,standing,walking,stairs_down,stairs_up}

@data
3.533,7.9199,0.8857,walking
-2.219,6.9298,-0.4893,walking
-1.2758,9.9132,0.8328,walking
4.804,7.7146,-8.2253,walking
1.1459,8.5503,1.2866,walking
-1.138,9.1198,0.6143,walking
1.3061,9.3006,3.4123,walking
0.9304,8.255,-3.7016,walking
2.4987,9.2391,-0.4933,walking
-2.7023,9.0881,-1.4942,walking
0.1499,10.0405,1.4633,walking
2.8915,10.9682,-0.289,walking
-3.3083,8.0071,2.8671,walking
1.553,9.4474,0.7038,walking
0.9413,12.4111,1.892,walking
-3.9198,8.767,0.1533,walking
3.2073,11.4061,1.1072,walking
3.4309,12.0859,1.3162,walking
5.6159,8.5639,4.4627,walking
1.463,7.1696,1.4266,walking
0.0235,8.7024,-0.2942,walking
1.0046,8.6904,0.5672,walking
-1.3895,13.3451,1.1323,walking
2.7956,11.6955,0.7924,walking
-3.0828,11.0096,0.298,walking
-0.9251,8.9427,1.7018,walking
-2.7239,7.9922,-2.3317,walking
-1.0819,5.9148,-0.299,walking
-0.3006,8.2404,0.2745,walking
-1.7626,8.5168,-0.8238,walking
2.6136,9.2127,0.0573,walking
1.2943,11.131,-0.8238,walking
-5.0516,11.1742,1.5483,walking
-2.7023,9.6457,-0.1303,walking
1.6823,9.026,-0.0001,walking
1.0572,9.0183,1.9,walking
1.4333,10.9701,-0.3473,walking
-2.2975,9.7576,-1.7203,walking
0.9616,6.5959,1.8961,walking
-2.5109,11.3972,0.6115,walking
-2.825,8.1148,2.1205,walking
1.3495,10.6756,-0.467,walking
-2.6856,8.9398,-1.4679,walking
1.6185,10.327,2.8145,walking
3.7221,7.1034,2.1068,walking
2.1108,8.8608,0.1723,walking
0.9472,6.635,-1.1604,walking
2.0474,5.1902,-2.1044,walking
-1.3695,7.4275,0.8627,walking
-1.7998,10.3822,4.3216,walking
0.6816,8.8556,-0.1219,walking
-5.4948,8.9613,-6.177,walking
-2.0258,9.6187,1.2496,walking
3.7013,7.3577,1.5459,walking
-0.9245,9.325,1.0804,walking
7.2033,12.9812,10.0651,walking
-1.1788,5.6549,2.6335,walking
-1.3462,5.8967,1.6838,walking
2.2712,11.978,0.1339,walking
-0.23,9.6833,-0.3106,walking
-1.1231,8.0855,-4.2508,walking
1.062,8.633,0.1222,walking
-0.3784,14.0504,1.3162,walking
-0.0062,6.2221,1.2053,walking
3.8155,10.8264,3.7683,walking
6.5224,12.3969,0.1078,walking
-1.9266,7.2859,-0.5502,walking
3.6168,7.6589,3.3637,walking
0.3964,10.3204,-2.291,walking
2.237,14.6604,-2.0825,walking
-1.5203,6.1091,-0.1423,walking
0.7655,9.4081,0.7231,walking
-1.1549,5.7747,2.3534,walking
-1.7352,10.4994,-1.749,walking
1.463,7.1696,1.4266,walking
-1.217,8.433,0.4671,walking
1.0873,9.9549,1.0809,walking
0.1146,8.9236,2.4184,walking
0.8993,8.255,-3.6896,walking
-2.9536,9.7509,0.2286,walking
-3.4393,8.6263,-1.7503,walking
0.9413,12.4111,1.892,walking
2.9775,11.5327,-0.637,walking
0.5704,8.3613,1.1467,walking
-3.9198,8.767,0.1533,walking
2.1252,8.947,-1.3792,walking
0.8132,8.688,1.498,walking
5.6159,8.5639,4.4627,walking
-0.9203,9.8975,-0.6348,walking
-3.937,11.6676,-0.1543,walking
0.2437,5.7162,-1.1436,walking
0.7102,10.9749,-1.1805,walking
-3.7695,11.3613,-3.4635,walking
-2.5579,12.5981,-1.6162,walking
-0.3317,6.6037,1.1909,walking
-1.4063,6.6054,2.8657,walking
-4.3983,10.991,1.9184,walking
-4.0327,11.2728,-8.1032,walking
-3.2527,7.8678,-1.0755,walking
4.5338,8.832,2.7843,walking
2.0438,6.6629,1.027,walking
-0.589,17.3405,-0.3707,walking
-8.1682,13.7355,3.4354,walking
3.2073,11.4061,1.1072,walking
-1.4374,11.9254,-0.8477,walking
-0.6512,9.5519,0.1006,walking
-0.9897,9.4991,0.5078,walking
1.9504,9.9501,6.9718,walking
0.3742,6.6959,0.7602,walking
-0.7685,7.159,0.1772,walking
0.0235,8.7024,-0.2942,walking
0.6816,8.8556,-0.1219,walking
-5.4948,8.9613,-6.177,walking
-7.9354,9.1049,-6.8542,walking
0.7942,8.9296,0.9205,walking
1.0046,8.6904,0.5672,walking
-3.1469,6.8904,6.6581,walking
-1.3895,13.3451,1.1323,walking
0.1886,9.4155,1.0649,walking
-0.4957,9.8893,-1.5145,walking
-0.3006,8.2404,0.2745,walking
-3.0828,11.0096,0.298,walking
1.2943,11.131,-0.8238,walking
1.6823,9.026,-0.0001,walking
-2.3769,9.672,-1.1545,walking
-2.7239,7.9922,-2.3317,walking
0.1356,4.6207,7.0529,walking
1.0572,9.0183,1.9,walking
1.4333,10.9701,-0.3473,walking
-2.2975,9.7576,-1.7203,walking
3.4564,8.1042,0.5481,walking
3.6814,9.3995,0.7229,walking
0.5093,11.7533,-1.4164,walking
-2.825,8.1148,2.1205,walking
-0.9053,8.4636,-0.2835,walking
-0.0696,9.1389,0.5365,walking
2.1108,8.8608,0.1723,walking
3.7221,7.1034,2.1068,walking
0.9472,6.635,-1.1604,walking
-1.7998,10.3822,4.3216,walking
3.0062,9.7514,0.0741,walking
-0.151,9.1653,1.5403,walking
1.6185,10.327,2.8145,walking
-3.5944,13.1722,3.7305,walking
-8.1682,13.7355,3.4354,walking
-0.6667,8.5635,3.5814,walking
1.9403,6.3333,0.9875,walking
-1.1968,5.9866,-4.7113,walking
-1.4374,11.9254,-0.8477,walking
-3.4345,10.409,-7.8424,walking
5.6275,6.6542,-0.1123,walking
-2.0641,7.9126,-0.9387,walking
-1.4407,12.2616,-0.3895,walking
4.9072,12.2103,10.5008,walking
-4.1543,14.5265,3.8669,walking
1.0047,5.4514,0.8283,walking
-6.562,6.8365,-2.5495,walking
-8.0934,12.4764,-3.3271,walking
-1.0604,8.8986,-0.5765,walking
4.8402,9.6557,-1.2044,walking
-0.6978,11.2183,-2.6496,walking
-5.7173,7.3797,-1.8603,walking
-2.2897,7.3931,5.3844,walking
2.3111,7.7525,1.0027,walking
-0.8473,7.7487,4.3279,walking
-0.4622,12.5596,-0.1745,walking
0.0488,9.724,1.2256,stairs_down
-0.69,8.9493,0.5397,stairs_down
-0.0685,9.6498,1.0892,stairs_down
-1.3392,9.3995,-1.4774,stairs_down
-0.2014,9.3939,-1.3111,stairs_down
-1.9438,9.3226,1.8222,stairs_down
-0.669,9.4823,1.441,stairs_down
-1.6471,9.6433,1.2599,stairs_down
-1.265,9.4641,-1.5181,stairs_down
-0.0732,9.1928,1.5008,stairs_down
-0.1583,9.3317,-1.2728,stairs_down
-1.561,9.459,1.6475,stairs_down
-0.425,9.2861,1.4266,stairs_down
-1.7476,9.2102,1.5494,stairs_down
-0.1953,9.4464,1.7616,stairs_down
-1.3273,9.3875,-1.5683,stairs_down
-1.47,9.2796,1.5973,stairs_down
-0.187,9.3485,-1.4092,stairs_down
-0.3987,9.4751,1.7185,stairs_down
-1.6351,9.2532,1.7385,stairs_down
-1.3081,9.366,-1.5324,stairs_down
-0.4489,9.3698,1.7927,stairs_down
-0.144,9.3557,-1.3255,stairs_down
-1.6519,9.2676,1.7744,stairs_down
-0.3843,9.3316,1.7353,stairs_down
-1.683,9.3968,1.8988,stairs_down
-0.4034,9.3555,1.7927,stairs_down
-1.253,9.3779,-1.4438,stairs_down
-1.6447,9.2867,1.7696,stairs_down
-0.1583,9.4035,-1.237,stairs_down
-0.3699,9.2909,1.7927,stairs_down
-1.6567,9.2508,1.7839,stairs_down
-0.3221,9.4297,1.8645,stairs_down
-1.2722,9.3803,-1.4893,stairs_down
-0.1224,9.3533,-1.304,stairs_down
-1.537,9.3418,1.8581,stairs_down
-0.2599,9.3387,1.9387,stairs_down
-1.5538,9.3466,1.8892,stairs_down
-0.2718,9.3555,1.9554,stairs_down
-1.2842,9.3731,-1.4989,stairs_down
-0.1176,9.3317,-1.3255,stairs_down
-1.5466,9.3202,1.9945,stairs_down
-0.2168,9.3794,2.0057,stairs_down
-1.4246,9.3513,2.0447,stairs_down
-0.2455,9.3028,1.9339,stairs_down
-1.2411,9.3947,-1.4726,stairs_down
-0.1679,9.3317,-1.2728,stairs_down
-1.47,9.3466,1.9514,stairs_down
-0.2527,9.3052,1.9076,stairs_down
-1.549,9.4231,1.8653,stairs_down
-0.2599,9.2478,1.898,stairs_down
-1.2722,9.4162,-1.4821,stairs_down
-0.1727,9.37,-1.2728,stairs_down
-1.5849,9.3753,1.839,stairs_down
-0.3029,9.3722,1.8956,stairs_down
-1.5873,9.3585,1.8677,stairs_down
-0.2383,9.3268,1.8741,stairs_down
-1.2937,9.3995,-1.5588,stairs_down
-1.5322,9.3178,1.8916,stairs_down
-0.1152,9.37,-1.3374,stairs_down
-0.3604,9.3531,1.8741,stairs_down
-1.604,9.313,1.8629,stairs_down
-0.3221,9.3124,1.8406,stairs_down
-1.2746,9.3683,-1.5947,stairs_down
-1.4724,9.2915,1.8126,stairs_down
-0.2253,9.3437,-1.4332,stairs_down
-0.4369,9.4273,1.9315,stairs_down
-1.7404,9.2389,1.8557,stairs_down
-0.4537,9.4632,1.8119,stairs_down
-1.2794,9.3588,-1.5827,stairs_down
-1.8026,9.1791,1.5494,stairs_down
-0.1799,9.4035,-1.3973,stairs_down
-0.5805,9.4009,1.7353,stairs_down
-1.7763,9.3992,1.8557,stairs_down
-0.346,9.1545,1.9865,stairs_down
-1.2722,9.366,-1.5611,stairs_down
-0.1679,9.3461,-1.3255,stairs_down
-1.6806,9.404,2.1907,stairs_down
-0.4944,9.4895,2.0535,stairs_down
-1.5825,9.1145,1.9586,stairs_down
-0.4298,9.0971,1.7975,stairs_down
-1.3751,9.3995,-1.6402,stairs_down
-1.6686,9.4375,1.9418,stairs_down
-0.1703,9.3222,-1.3446,stairs_down
-0.3556,9.4225,1.8262,stairs_down
-1.6208,9.1432,1.5853,stairs_down
-0.3388,9.389,2.0535,stairs_down
-1.2818,9.3899,-1.4774,stairs_down
-1.5968,9.2126,2.2386,stairs_down
-0.1535,9.3796,-1.2968,stairs_down
-0.3676,9.633,2.489,stairs_down
-1.604,9.5667,2.6358,stairs_down
-0.2455,9.1808,2.367,stairs_down
-1.277,9.4043,-1.4893,stairs_down
-1.6136,9.1527,2.2888,stairs_down
-0.1416,9.4466,-1.3686,stairs_down
-0.4657,9.3172,2.3742,stairs_down
-1.3384,9.349,2.4563,stairs_down
0.1254,9.4249,2.221,stairs_down
-1.028,9.8113,-1.4582,stairs_down
-1.47,9.3346,2.028,stairs_down
0.0738,9.4944,-1.2704,stairs_down
0.2761,9.4368,2.2569,stairs_down
-1.2331,9.4231,2.095,stairs_down
-0.0445,9.5278,1.9674,stairs_down
-0.9969,9.3157,-1.1829,stairs_down
-1.2379,9.3705,1.9969,stairs_down
0.1121,9.3222,-0.9402,stairs_down
0.0751,9.2837,1.0342,stairs_down
-1.3312,9.4327,1.0063,stairs_down
-0.0876,9.4225,0.9887,stairs_down
-1.0639,9.5838,-0.9123,stairs_down
-1.6615,9.4518,0.8627,stairs_down
0.3274,9.3437,-0.4401,stairs_down
-0.0086,9.2717,0.302,stairs_down
-1.0369,9.3681,-0.0729,stairs_down
-0.8245,9.4426,-0.3904,stairs_down
0.2737,9.5086,-0.7078,stairs_down
-1.1637,9.4614,-0.7788,stairs_down
0.2054,9.3222,-0.0716,stairs_down
-0.5494,9.9274,-0.1503,stairs_down
-1.7907,9.3107,0.4774,stairs_down
0.9724,10.0973,0.1991,stairs_down
-1.7247,9.5647,0.1028,stairs_down
0.5332,9.8007,0.0504,stairs_down
-0.867,10.0285,0.2549,stairs_down
-1.3839,9.191,-0.0059,stairs_down
-0.1402,9.2287,0.0292,stairs_down
-1.617,9.2319,0.9719,stairs_down
0.2953,9.5541,-0.557,stairs_down
-0.8599,9.6815,-0.5586,stairs_down
0.4877,9.2121,2.6394,stairs_down
-0.9179,9.5062,0.4168,stairs_down
-1.671,8.923,0.2047,stairs_down
-1.1667,9.6426,1.5032,stairs_down
-0.6593,8.7554,2.0948,stairs_down
-2.8794,9.1049,1.1857,stairs_down
0.8275,8.8795,2.0532,stairs_down
-0.8198,9.1976,1.161,stairs_down
-2.2405,9.1192,1.3604,stairs_down
0.1787,9.3827,2.3893,stairs_down
-0.5087,9.5613,1.2065,stairs_down
1.866,8.9585,2.1967,stairs_down
-2.3913,9.1695,1.3772,stairs_down
-1.095,9.5038,1.3692,stairs_down
-2.1209,9.4542,1.638,stairs_down
-0.9442,10.0685,2.568,stairs_down
-0.0655,9.4569,1.7117,stairs_down
-2.7454,10.1027,3.0473,stairs_down
0.9113,8.8747,0.8879,stairs_down
0.3431,8.8195,3.841,stairs_down
-0.4986,9.2604,2.4754,stairs_down
1.3375,9.7586,0.5027,stairs_down
-1.1763,8.719,2.2234,stairs_down
-2.006,8.0329,2.9325,stairs_down
2.414,9.4035,0.773,stairs_down
0.391,8.8291,2.3766,stairs_down
-0.7785,8.6335,2.5999,stairs_down
1.5721,9.3157,0.8283,stairs_down
0.4819,8.5347,2.5201,stairs_down
-0.2401,8.0066,3.1885,stairs_down
2.6341,8.6426,0.919,stairs_down
0.2785,8.9966,2.6039,stairs_down
-0.532,8.4134,3.4278,stairs_down
1.3327,8.4921,1.6782,stairs_down
1.4007,10.193,1.1084,stairs_down
-3.8485,16.3025,1.1809,stairs_down
2.0718,6.2713,1.8642,stairs_down
-0.827,5.0388,-0.4876,stairs_down
-0.958,9.4112,-2.0948,stairs_down
2.0372,10.3318,0.3881,stairs_down
1.2441,6.6126,0.9743,stairs_down
-1.2882,10.1649,-1.0516,stairs_down
1.4736,9.8821,0.8903,stairs_down
-0.5446,9.0061,-0.5642,stairs_down
-2.0874,8.612,-0.585,stairs_down
-0.0134,9.0851,-0.6886,stairs_down
1.5123,9.1984,4.7069,stairs_down
-1.1015,9.0666,-0.6711,stairs_down
1.8588,8.9249,3.5391,stairs_down
0.3312,9.6953,-0.2675,stairs_down
-0.8503,9.8634,-0.5898,stairs_down
0.9341,9.5756,-1.0117,stairs_down
0.2816,6.5767,4.6781,stairs_down
-1.025,9.4207,-0.9535,stairs_down
1.3994,5.5678,4.0273,stairs_down
0.8839,9.9034,-1.184,stairs_down
-0.7067,11.6963,-1.6976,stairs_down
-0.7121,10.248,-1.1481,stairs_down
0.8012,8.6357,2.6574,stairs_down
-1.4341,10.1147,-0.451,stairs_down
2.0239,8.6067,4.3503,stairs_down
-2.5354,10.102,-0.2962,stairs_down
-4.6429,9.2413,0.3937,stairs_down
-1.0304,9.6211,1.8382,stairs_down
0.7988,16.8239,1.4627,stairs_down
-0.6158,10.1529,0.9967,stairs_down
3.1151,12.1433,-0.3731,stairs_down
-0.9825,8.6951,3.3959,stairs_down
-2.0922,8.2602,2.4491,stairs_down
0.8419,7.769,-2.2507,stairs_down
-0.5111,7.1972,1.9937,stairs_down
-1.1709,7.0542,3.2507,stairs_down
3.0385,9.1355,0.3878,stairs_down
0.7619,8.3529,3.1064,stairs_down
-0.0296,8.2052,3.2531,stairs_down
1.6903,7.6183,3.8147,stairs_down
2.5944,9.3803,0.0765,stairs_down
0.0829,10.6674,4.3443,stairs_down
1.4808,8.9656,-0.1171,stairs_down
1.1112,10.2624,4.2525,stairs_down
-0.5608,7.2528,3.9853,stairs_down
-1.8391,13.373,4.2214,stairs_down
-1.6265,10.6253,-2.3512,stairs_down
-1.4672,11.5738,1.1104,stairs_down
-4.9301,16.1972,-4.4972,stairs_down
0.2881,1.1218,2.0679,stairs_down
0.0973,6.4402,1.1036,stairs_down
1.4366,8.9152,0.7877,stairs_down
1.2028,11.5886,1.9658,stairs_down
-2.1663,9.806,-0.2954,stairs_down
-1.1154,8.0516,3.3573,stairs_down
-0.09,8.8386,-1.4902,stairs_down
-0.3191,9.0259,-0.9535,stairs_down
0.4604,8.8027,-0.3704,stairs_down
0.4253,8.5423,3.3589,stairs_down
-0.7857,8.7292,-0.7405,stairs_down
0.8921,8.1377,3.3477,stairs_down
1.4103,9.6522,-0.1335,stairs_down
1.7435,10.1625,-0.0633,stairs_down
2.4029,8.1138,3.8569,stairs_down
0.3048,10.2982,0.424,stairs_down
-1.3384,10.3874,0.4152,stairs_down
1.6363,7.0059,4.0656,stairs_down
0.1421,10.193,-0.703,stairs_down
-1.4126,10.6817,-1.5923,stairs_down
-3.1289,10.3868,1.3859,stairs_down
-2.2179,13.3882,1.8697,stairs_down
-7.2559,10.2151,2.3773,stairs_down
0.136,5.1539,1.3018,stairs_down
1.719,11.2673,1.1969,stairs_down
-2.0084,7.6764,2.4348,stairs_down
-2.2124,7.2211,1.7664,stairs_down
-0.791,9.7419,1.1826,stairs_down
-2.4056,6.5996,1.2192,stairs_down
0.8156,9.3078,-0.0286,stairs_down
-0.3628,5.9385,2.8384,stairs_down
-1.0154,7.4371,2.7243,stairs_down
1.183,9.267,4.9919,stairs_down
1.7541,9.1337,-0.1031,stairs_down
0.9324,9.8108,5.7775,stairs_down
3.1175,8.8556,0.6055,stairs_down
0.1373,12.3561,4.3124,stairs_down
-0.8742,5.4606,5.6866,stairs_down
-2.7675,11.6933,-0.112,stairs_down
0.6599,9.2367,-0.2395,stairs_down
-4.2361,15.264,-2.0446,stairs_down
1.3803,9.9204,-0.6292,stairs_down
-0.4346,5.4552,-7.9652,stairs_down
0.6333,13.7541,1.0589,stairs_down
0.0177,8.4989,-0.7126,stairs_down
-0.961,10.8121,-2.1693,stairs_down
-1.5346,9.8658,0.9321,stairs_down
-2.3214,9.1188,0.3304,stairs_down
0.2235,9.1306,-0.2723,stairs_down
-0.3047,9.8419,0.4463,stairs_down
0.86,9.7694,0.6896,stairs_down
0.569,8.1282,2.7508,stairs_down
-0.4483,8.7699,-0.0322,stairs_down
-0.5292,7.8075,2.8117,stairs_down
0.982,9.4464,-0.1383,stairs_down
-0.5727,8.9876,0.1161,stairs_down
-0.0541,9.6929,0.7925,stairs_down
0.8227,6.0572,4.4483,stairs_down
-0.9747,8.2435,0.1592,stairs_down
2.0239,6.0392,3.8287,stairs_down
1.25,8.0203,0.5891,stairs_down
0.2791,7.0518,-0.0059,stairs_down
1.1495,7.1589,0.9935,stairs_down
-0.0511,6.2056,4.4914,stairs_down
0.4466,6.9633,-0.2165,stairs_down
-1.2638,11.2125,5.6065,stairs_down
0.982,7.9007,2.5177,stairs_down
-1.2188,10.2869,4.7032,stairs_down
-2.1765,16.4741,4.6019,stairs_down
-0.8269,8.8991,1.2496,stairs_down
-5.1574,12.1677,5.6531,stairs_down
3.9454,11.0498,-0.5,stairs_down
1.1375,10.997,5.9299,stairs_down
-2.7239,6.5733,2.5114,stairs_down
-1.8337,5.652,1.4968,stairs_down
1.4428,9.8496,-0.0097,stairs_down
-1.8128,5.716,3.4629,stairs_down
2.9189,8.5253,0.2514,stairs_down
0.4675,7.0799,0.96,stairs_down
0.2767,8.6814,1.1738,stairs_down
1.4606,8.3888,3.1614,stairs_down
0.9233,9.4162,1.2449,stairs_down
-0.5727,7.8678,5.1793,stairs_down
2.5599,8.5373,0.6677,stairs_down
-1.2601,10.0374,4.2238,stairs_down
-0.2138,19.2576,6.6222,stairs_down
-0.0804,19.5561,0.2302,stairs_down
-0.0368,13.8216,-1.032,stairs_down
-0.958,6.1521,-2.0805,stairs_down
-1.7639,13.5909,-1.5241,stairs_down
0.9653,9.578,0.0842,stairs_down
-1.5059,9.7246,2.5568,stairs_down
0.6757,5.8739,2.1062,stairs_down
1.1429,4.6853,2.0424,stairs_down
0.8012,8.3939,0.8546,stairs_down
2.2058,8.5565,3.7473,stairs_down
0.6925,8.195,3.1327,stairs_down
1.1286,4.056,-0.2859,stairs_down
3.2456,14.0526,3.4557,stairs_down
-3.5159,6.7216,4.641,stairs_down
0.4397,7.8504,3.7348,stairs_down
1.8038,8.1257,4.5656,stairs_down
-0.4704,17.1202,5.559,stairs_down
-2.664,13.5651,7.0027,stairs_down
-0.2096,7.0656,4.0611,stairs_down
-1.0537,7.1236,2.418,stairs_down
0.4157,6.2463,4.2951,stairs_down
0.7079,6.3192,3.4721,stairs_down
-0.3867,3.4835,1.1754,stairs_down
-1.1207,2.6969,2.3247,stairs_down
-0.4944,3.5959,0.6896,stairs_down
0.4061,8.279,3.019,stairs_down
0.2097,9.6433,2.2816,stairs_down
0.9591,8.1114,3.7832,stairs_down
0.2307,9.7168,7.49,stairs_down
-2.0276,11.8638,2.6286,stairs_down
-1.1907,14.2201,-3.7204,stairs_down
1.9552,13.6779,2.4707,stairs_down
-3.0708,19.0159,-0.707,stairs_down
10.7195,16.9074,0.7706,stairs_down
1.1662,11.6933,1.9028,stairs_down
-0.8455,7.4084,0.822,stairs_down
-0.1115,4.5363,2.4651,stairs_down
3.3414,6.0572,0.4021,stairs_down
-0.2401,6.6068,3.5546,stairs_down
1.1242,7.7238,4.4675,stairs_down
0.3335,2.6915,1.441,stairs_down
0.6117,9.2843,1.3125,stairs_down
1.0562,6.4937,1.9387,stairs_down
1.2944,7.374,1.7524,stairs_down
-6.1217,22.3396,5.5622,stairs_down
-1.07,10.8847,1.0099,stairs_down
-0.4992,16.1463,6.7339,stairs_down
-1.1446,7.6405,4.6481,stairs_down
-1.3941,5.6992,1.8501,stairs_down
0.5258,4.046,6.2128,stairs_down
-2.1472,1.6584,3.0641,stairs_down
1.8445,6.4962,4.1876,stairs_down
0.8911,2.6125,2.044,stairs_down
0.2618,11.6789,8.6697,stairs_down
0.5112,6.3148,1.2001,stairs_down
0.6839,7.1513,3.9407,stairs_down
-1.7763,9.325,7.7636,stairs_down
1.4425,12.6865,1.7445,stairs_down
-5.3949,18.5272,-1.0906,stairs_down
0.8845,9.8634,2.4515,stairs_down
2.5828,11.1597,1.9387,stairs_down
-0.1324,10.3156,-0.2883,stairs_down
2.6591,25.9338,10.2542,stairs_down
2.1819,7.0322,-1.548,stairs_down
0.0823,10.7218,3.226,stairs_down
-0.9891,5.1065,3.5546,stairs_down
1.6631,4.7212,4.4387,stairs_down
1.6759,7.4556,3.4198,stairs_down
0.7027,9.6098,2.3797,stairs_down
3.5745,4.7447,1.8283,stairs_down
-0.5231,4.2037,1.2519,stairs_down
-6.5093,14.7639,5.5598,stairs_down
-2.7293,26.4905,7.9423,stairs_down
2.9512,20.6235,15.0307,stairs_down
0.8486,9.0499,7.9311,stairs_down
1.2606,4.0029,6.4033,stairs_down
-1.5568,7.994,3.9893,stairs_down
-0.7259,5.2477,2.7171,stairs_down
0.6853,1.172,2.0966,stairs_down
0.004,0.742,2.1859,stairs_down
2.1874,1.6064,4.1299,stairs_down
0.9783,8.8364,2.1297,stairs_down
0.8456,8.1567,0.5126,stairs_down
0.6907,8.7794,5.6507,stairs_down
1.4749,7.1756,3.0011,stairs_down
-0.5368,18.4776,-3.0185,stairs_down
1.4572,5.7507,-2.933,stairs_down
9.1857,30.7307,3.1802,stairs_down
1.1567,9.2358,1.7544,stairs_down
-1.2619,11.5695,1.425,stairs_down
-1.2672,5.9074,0.6657,stairs_down
1.4069,4.24,3.1961,stairs_down
-0.2329,9.6481,2.2146,stairs_down
2.3757,4.7303,1.2516,stairs_down
3.6189,3.06,-0.4972,stairs_down
0.7385,7.5232,1.4753,stairs_down
0.2905,5.6203,0.0244,stairs_down
-4.1787,12.0241,3.8896,stairs_down
-2.5938,20.736,16.235,stairs_down
1.7536,7.829,6.1688,stairs_down
-3.0044,24.8681,-1.5142,stairs_down
-1.2834,15.8335,6.2705,stairs_down
-0.6451,12.7748,1.1921,stairs_down
0.4277,3.1003,4.884,stairs_down
-1.8768,7.8917,-0.9511,stairs_down
2.28,2.6893,5.3337,stairs_down
-0.1665,3.2681,0.5628,stairs_down
-0.4579,1.1703,2.3534,stairs_down
-0.2575,4.8713,2.69,stairs_down
-4.7055,6.8042,-0.3066,stairs_down
0.0829,9.8371,5.1291,stairs_down
9.5278,19.238,-4.9028,stairs_down
0.2929,12.1024,5.0111,stairs_down
-3.7073,7.8151,6.3614,stairs_down
-1.5155,2.7352,5.6938,stairs_down
-2.8691,16.1751,-1.8987,stairs_down
3.6439,4.1656,0.8759,stairs_down
-10.7045,23.1453,-14.1076,stairs_down
-2.1263,12.4805,-7.7188,stairs_down
1.0209,8.8752,0.901,stairs_down
0.1254,7.7379,-0.1503,stairs_down
1.4931,1.1538,6.2823,stairs_down
-0.9269,11.1675,1.5901,stairs_down
1.8075,8.3505,-0.8825,stairs_down
0.7768,11.1388,0.018,stairs_down
0.8648,8.6759,1.4793,stairs_down
0.0159,10.0381,2.7435,stairs_down
-0.1541,4.6422,2.2768,stairs_down
3.529,16.491,4.0943,stairs_down
-2.7436,9.7048,-1.3108,stairs_down
-7.2702,11.1531,0.9369,stairs_down
-2.3895,15.1964,-1.6194,stairs_down
-1.226,16.8624,1.3843,stairs_down
4.5816,27.0974,0.0573,stairs_down
-4.0658,7.0131,-1.3949,stairs_down
-0.9346,6.1802,-0.0856,stairs_down
0.1523,4.8696,0.6282,stairs_down
-1.3265,4.2977,2.2577,stairs_down
3.3175,7.0651,-0.649,stairs_down
-0.5877,4.4382,2.6972,stairs_down
4.1871,7.5347,1.6727,stairs_down
1.8889,8.9056,6.0807,stairs_down
0.8438,15.5416,4.7654,stairs_down
0.9078,7.982,3.8027,stairs_down
-3.0541,6.6187,5.7608,stairs_down
-7.7533,14.8918,1.6686,stairs_down
-2.9579,14.6342,2.0293,stairs_down
3.3868,4.8642,-2.8517,stairs_down
-0.3358,9.3466,-0.2356,stairs_down
-0.6714,10.4921,2.0416,stairs_down
-2.2118,7.7314,0.3506,stairs_down
-0.4845,5.2551,3.0597,stairs_down
-1.7519,6.0894,2.1537,stairs_down
2.1914,5.4003,3.307,stairs_down
0.3981,8.9056,0.1536,stairs_down
-0.6541,4.4796,1.7863,stairs_down
-0.3029,3.3399,2.5752,stairs_down
0.7389,10.18,5.959,stairs_down
-0.9699,8.0401,2.3151,stairs_down
3.1031,8.8675,6.968,stairs_down
3.0757,9.8173,4.8077,stairs_down
-1.3935,9.3178,0.5899,stairs_down
-3.1624,12.2197,0.6131,stairs_down
-10.6886,16.8622,-5.4206,stairs_down
-3.3412,19.3557,9.9506,stairs_down
5.2686,7.853,1.1391,stairs_down
0.5202,0.4494,2.1923,stairs_down
1.308,0.9047,4.0404,stairs_down
3.2576,2.3565,4.2095,stairs_down
-0.6521,6.5384,-2.55,stairs_down
-1.1637,10.0644,0.152,stairs_down
3.4596,8.1042,-1.1436,stairs_down
-0.1929,10.4394,4.3841,stairs_down
-5.7149,9.124,-0.2643,stairs_down
3.7194,31.7906,7.0569,stairs_down
-0.0846,-1.0407,-6.0765,stairs_down
0.9209,8.3077,0.9791,stairs_down
1.2463,8.2932,0.6271,stairs_down
1.7549,11.9517,1.1682,stairs_down
-0.7354,11.2441,7.3496,stairs_down
-1.2242,3.1365,3.6208,stairs_down
-0.0846,5.4319,2.0711,stairs_down
-1.4949,13.9987,-0.8405,stairs_down
-3.6853,11.9375,0.2442,stairs_down
-1.1285,7.379,3.9223,stairs_down
-2.3171,10.0668,0.6713,stairs_down
2.1521,14.8039,4.1496,stairs_down
1.6679,8.6166,3.4954,stairs_down
-3.2335,12.4596,8.8308,stairs_down
1.7416,2.9429,4.0249,stairs_down
-1.9875,4.7924,5.1666,stairs_down
1.4606,7.9078,0.2781,stairs_down
-0.3765,2.7065,2.1261,stairs_down
-1.0393,11.0,-0.3074,stairs_down
0.861,8.9087,0.2249,stairs_down
-0.2349,9.0589,-0.5406,stairs_down
1.2117,-1.1849,0.9624,stairs_down
-5.5522,-0.9019,-13.4464,stairs_down
-4.0956,37.3898,1.9195,stairs_down
